,date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_depth_mm,sh_depth_qc,sh_depth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_%,sh_sm2_qc,sh_sm2_C_qa,sh_sm8_%,sh_sm8_qc,sh_sm8_C_qa,sh_sm20_%,sh_sm20_qc,sh_sm20_C_qa,sh_st2_C,sh_st2_qc,sh_st8_C_qa,sh_st8_C,sh_st8_qc,sh_st2_C_qa,sh_st20_C,sh_st20_qc,sh_st20_qa
18,2016-10-01 18:00:00,0.0,E,P,0.0,V,P,0,E,P,7.794692158076245,E,F,0.0,V,A,0.0,V,A,4.2,V,A,18.6,V,A,16.3,V,A,15.0,V,A
19,2016-10-01 19:00:00,0.0,E,P,0.0,E,P,0,E,P,6.575228575786511,E,F,0.0,V,A,0.0,V,A,4.7,V,A,18.6,V,A,16.4,V,A,15.0,V,A
20,2016-10-01 20:00:00,0.0,E,P,0.0,E,P,0,V,P,3.4820798069453502,E,F,0.0,V,A,0.0,V,A,4.6,V,A,18.5,V,A,16.4,V,A,15.0,V,A
21,2016-10-01 21:00:00,0.0,E,P,0.0,E,P,0,V,P,1.6168692329312506,E,F,0.0,V,A,0.0,V,A,4.6,V,A,18.2,V,A,16.5,V,A,15.0,V,A
22,2016-10-01 22:00:00,0.0,E,P,0.0,E,P,0,V,P,0.5258895222603286,E,F,0.0,V,A,0.0,V,A,4.3,V,A,17.8,V,A,16.6,V,A,15.0,V,A
23,2016-10-01 23:00:00,0.0,E,P,0.0,E,P,0,V,P,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,4.2,V,A,17.4,V,A,16.6,V,A,14.9,V,A
24,2016-10-02 00:00:00,0.0,E,P,0.0,E,P,0,V,P,-0.12615350771405076,E,F,0.0,V,A,0.0,V,A,4.3,V,A,17.0,V,A,16.6,V,A,14.9,V,A
25,2016-10-02 01:00:00,0.0,E,P,0.0,E,P,0,V,P,0.09097061292264641,E,F,0.0,V,A,0.0,V,A,4.1,V,A,16.6,V,A,16.6,V,A,14.9,V,A
26,2016-10-02 02:00:00,0.0,E,P,0.0,E,P,0,V,P,1.835655999000764,E,F,0.0,V,A,0.0,V,A,4.3,V,A,16.2,V,A,16.6,V,A,14.9,V,A
27,2016-10-02 03:00:00,0.0,E,P,0.0,E,P,0,V,P,2.1641811011703425,E,F,0.0,V,A,0.0,V,A,4.5,V,A,15.8,V,A,16.5,V,A,14.9,V,A
28,2016-10-02 04:00:00,0.0,E,P,0.0,E,P,0,V,P,2.1641811011703425,E,F,0.0,V,A,0.0,V,A,4.2,V,A,15.4,V,A,16.5,V,A,14.9,V,A
29,2016-10-02 05:00:00,0.0,E,P,0.0,E,P,0,E,P,2.0546276194374826,E,F,0.0,V,A,0.0,V,A,3.9,V,A,15.1,V,A,16.4,V,A,14.9,V,A
30,2016-10-02 06:00:00,0.0,E,P,0.0,E,P,0,E,P,1.835655999000764,E,F,0.0,V,A,0.0,V,A,4.6,V,A,14.7,V,A,16.3,V,A,14.9,V,A
31,2016-10-02 07:00:00,0.0,E,P,0.0,E,P,0,E,P,2.4931042460944894,E,F,0.0,V,A,0.0,V,A,4.5,V,A,14.4,V,A,16.2,V,A,14.9,V,A
32,2016-10-02 08:00:00,0.0,E,P,0.0,V,P,0,V,P,3.7022663575373684,E,F,0.0,V,A,0.0,V,A,4.5,V,A,14.2,V,A,16.1,V,A,14.9,V,A
33,2016-10-02 09:00:00,0.0,E,P,0.0,E,P,0,E,P,4.694739227896932,E,F,0.0,V,A,0.0,V,A,4.8,V,A,13.9,V,A,15.9,V,A,14.9,V,A
34,2016-10-02 10:00:00,0.0,E,P,0.0,E,P,0,E,P,6.242941008853492,E,F,0.0,V,A,0.0,V,A,4.0,V,A,13.7,V,A,15.9,V,A,14.9,V,A
35,2016-10-02 11:00:00,0.0,E,P,0.0,V,P,2,E,P,7.2402138991770215,E,F,0.0,V,A,0.0,V,A,4.4,V,A,13.7,V,A,15.7,V,A,14.9,V,A
36,2016-10-02 12:00:00,0.0,E,P,0.0,E,P,3,E,P,6.464449153937423,E,F,0.0,V,A,0.0,V,A,4.5,V,A,13.9,V,A,15.6,V,A,14.9,V,A
37,2016-10-02 13:00:00,0.0,E,P,0.0,V,P,3,E,P,4.694739227896932,E,F,0.0,V,A,0.0,V,A,4.1,V,A,14.3,V,A,15.5,V,A,14.9,V,A
38,2016-10-02 14:00:00,0.0,V,P,0.0,E,P,3,V,P,0.41707747391426153,E,F,0.0,V,A,0.0,V,A,4.1,V,A,14.7,V,A,15.4,V,A,14.9,V,A
39,2016-10-02 15:00:00,0.0,E,P,0.0,V,P,4,E,P,0.9616701294734611,E,F,0.0,V,A,0.0,V,A,4.6,V,A,14.9,V,A,15.4,V,A,14.9,V,A
40,2016-10-02 16:00:00,0.0,E,P,0.0,E,P,5,V,P,1.2890471185179848,E,F,0.0,V,A,0.0,V,A,4.1,V,A,15.0,V,A,15.3,V,A,14.9,V,A
41,2016-10-02 17:00:00,0.0,E,P,0.0,E,P,5,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,4.6,V,A,14.8,V,A,15.3,V,A,14.9,V,A
42,2016-10-02 18:00:00,0.0,E,P,0.0,E,P,5,V,P,0.8526463583328763,E,F,0.0,V,A,0.0,V,A,4.2,V,A,14.6,V,A,15.3,V,A,14.9,V,A
43,2016-10-02 19:00:00,0.0,V,P,0.0,E,P,5,V,P,1.0707452686720416,E,F,0.0,V,A,0.0,V,A,4.6,V,A,14.2,V,A,15.2,V,A,14.9,V,A
44,2016-10-02 20:00:00,0.0,V,P,0.0,E,P,7,E,P,0.30831990026773326,E,F,0.0,V,A,0.0,V,A,4.3,V,A,14.0,V,A,15.2,V,A,14.9,V,A
45,2016-10-02 21:00:00,0.0,V,P,0.0,E,P,8,V,P,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,4.6,V,A,13.7,V,A,15.1,V,A,14.8,V,A
46,2016-10-02 22:00:00,0.0,V,P,0.0,E,P,8,V,P,-0.23462963813314275,E,F,0.0,V,A,0.0,V,A,4.3,V,A,13.5,V,A,15.1,V,A,14.8,V,A
47,2016-10-02 23:00:00,0.0,V,P,0.0,E,P,8,V,P,-0.12615350771405076,E,F,0.0,V,A,0.0,V,A,4.3,V,A,13.3,V,A,15.0,V,A,14.8,V,A
48,2016-10-03 00:00:00,0.0,E,P,0.0,E,P,8,V,P,-0.4514070905521095,E,F,0.0,V,A,0.0,V,A,4.6,V,A,13.1,V,A,14.9,V,A,14.8,V,A
49,2016-10-03 01:00:00,0.0,E,P,0.0,E,P,8,V,P,-0.7761275295926708,E,F,0.0,V,A,0.0,V,A,4.0,V,A,12.9,V,A,14.9,V,A,14.8,V,A
50,2016-10-03 02:00:00,0.0,E,P,0.0,E,P,8,V,P,-0.8842465174892737,E,F,0.0,V,A,0.0,V,A,4.1,V,A,12.7,V,A,14.8,V,A,14.8,V,A
51,2016-10-03 03:00:00,0.0,E,P,0.0,E,P,8,V,P,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,4.3,V,A,12.5,V,A,14.7,V,A,14.8,V,A
52,2016-10-03 04:00:00,0.0,E,P,0.0,E,P,8,V,P,-1.1002993670375218,E,F,0.0,V,A,0.0,V,A,4.3,V,A,12.4,V,A,14.6,V,A,14.8,V,A
53,2016-10-03 05:00:00,0.0,E,P,0.0,E,P,8,V,P,-1.1002993670375218,E,F,0.0,V,A,0.0,V,A,4.1,V,A,12.2,V,A,14.5,V,A,14.7,V,A
54,2016-10-03 06:00:00,0.0,E,P,0.0,V,P,8,V,P,-1.2082321150351873,E,F,0.0,V,A,0.0,V,A,4.6,V,A,12.1,V,A,14.4,V,A,14.7,V,A
55,2016-10-03 07:00:00,0.0,E,P,0.0,E,P,8,V,P,-0.5597072457732821,E,F,0.0,V,A,0.0,V,A,4.3,V,A,11.9,V,A,14.3,V,A,14.7,V,A
56,2016-10-03 08:00:00,0.0,E,P,0.0,V,P,8,E,P,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,4.5,V,A,11.8,V,A,14.2,V,A,14.7,V,A
57,2016-10-03 09:00:00,0.0,E,P,0.0,V,P,8,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,3.9,V,A,11.7,V,A,14.1,V,A,14.7,V,A
58,2016-10-03 10:00:00,0.0,E,P,0.0,V,P,8,V,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.6,V,A,14.1,V,A,14.7,V,A
59,2016-10-03 11:00:00,0.0,E,P,0.0,V,P,8,V,P,0.6347554314917687,E,F,0.0,V,A,0.0,V,A,4.8,V,A,11.4,V,A,13.9,V,A,14.7,V,A
60,2016-10-03 12:00:00,0.0,V,P,0.0,V,P,8,V,P,0.8526463583328763,E,F,0.0,V,A,0.0,V,A,4.4,V,A,11.3,V,A,13.8,V,A,14.7,V,A
61,2016-10-03 13:00:00,0.0,E,P,0.0,V,P,8,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.3,V,A,13.7,V,A,14.6,V,A
62,2016-10-03 14:00:00,0.0,V,P,0.0,V,P,8,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,4.5,V,A,11.2,V,A,13.6,V,A,14.6,V,A
63,2016-10-03 15:00:00,0.0,V,P,0.0,E,P,8,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.2,V,A,13.5,V,A,14.6,V,A
64,2016-10-03 16:00:00,0.0,V,P,0.0,E,P,8,V,P,1.2890471185179848,E,F,0.0,V,A,0.0,V,A,4.0,V,A,11.2,V,A,13.5,V,A,14.6,V,A
65,2016-10-03 17:00:00,0.0,V,P,0.0,E,P,8,V,P,1.2890471185179848,E,F,0.0,V,A,0.0,V,A,4.3,V,A,11.1,V,A,13.4,V,A,14.6,V,A
66,2016-10-03 18:00:00,0.0,V,P,0.0,E,P,9,E,P,1.3982725540483756,E,F,0.0,V,A,0.0,V,A,4.4,V,A,11.1,V,A,13.3,V,A,14.6,V,A
67,2016-10-03 19:00:00,0.0,E,P,0.0,E,P,10,V,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,4.0,V,A,11.0,V,A,13.3,V,A,14.5,V,A
68,2016-10-03 20:00:00,0.0,E,P,0.0,E,P,10,V,P,1.835655999000764,E,F,0.0,V,A,0.0,V,A,4.4,V,A,10.8,V,A,13.2,V,A,14.5,V,A
69,2016-10-03 21:00:00,0.0,V,P,0.0,E,P,10,V,P,1.726239180933348,E,F,0.0,V,A,0.0,V,A,4.1,V,A,10.7,V,A,13.1,V,A,14.5,V,A
70,2016-10-03 22:00:00,0.0,V,P,0.0,E,P,10,E,P,2.0546276194374826,E,F,0.0,V,A,0.0,V,A,4.1,V,A,10.6,V,A,13.0,V,A,14.5,V,A
71,2016-10-03 23:00:00,0.0,V,P,0.0,E,P,10,E,P,1.9451190314355102,E,F,0.0,V,A,0.0,V,A,4.2,V,A,10.5,V,A,12.9,V,A,14.4,V,A
72,2016-10-04 00:00:00,0.0,V,P,0.0,E,P,13,V,P,1.9451190314355102,E,F,0.0,V,A,0.0,V,A,4.5,V,A,10.4,V,A,12.8,V,A,14.4,V,A
73,2016-10-04 01:00:00,0.0,V,P,0.0,E,P,13,E,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,3.9,V,A,10.3,V,A,12.8,V,A,14.4,V,A
74,2016-10-04 02:00:00,0.0,E,P,0.0,E,P,13,V,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,4.3,V,A,10.2,V,A,12.7,V,A,14.4,V,A
75,2016-10-04 03:00:00,0.0,E,P,0.0,E,P,13,V,P,1.2890471185179848,E,F,0.0,V,A,0.0,V,A,4.0,V,A,10.2,V,A,12.6,V,A,14.4,V,A
76,2016-10-04 04:00:00,0.0,V,P,0.0,E,P,13,V,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,4.1,V,A,10.1,V,A,12.6,V,A,14.3,V,A
77,2016-10-04 05:00:00,0.0,V,P,0.0,E,P,13,V,P,1.6168692329312506,E,F,0.0,V,A,0.0,V,A,4.0,V,A,10.0,V,A,12.5,V,A,14.3,V,A
78,2016-10-04 06:00:00,0.0,V,P,0.0,E,P,13,V,P,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,4.5,V,A,10.0,V,A,12.5,V,A,14.3,V,A
79,2016-10-04 07:00:00,0.0,E,P,0.0,E,P,13,V,P,2.0546276194374826,E,F,0.0,V,A,0.0,V,A,4.4,V,A,9.9,V,A,12.4,V,A,14.3,V,A
80,2016-10-04 08:00:00,0.0,E,P,0.0,V,P,13,E,P,3.262037420688088,E,F,0.0,V,A,0.0,V,A,4.2,V,A,9.8,V,A,12.3,V,A,14.2,V,A
81,2016-10-04 09:00:00,0.0,E,P,0.0,V,P,13,E,P,3.152072026925552,E,F,0.0,V,A,0.0,V,A,4.5,V,A,9.8,V,A,12.3,V,A,14.2,V,A
82,2016-10-04 10:00:00,0.0,E,P,0.0,E,P,13,E,P,5.1366039208123055,E,F,0.0,V,A,0.0,V,A,4.6,V,A,9.7,V,A,12.2,V,A,14.2,V,A
83,2016-10-04 11:00:00,0.0,E,P,0.0,E,P,13,E,P,7.129349911865333,E,F,0.0,V,A,0.0,V,A,4.0,V,A,9.8,V,A,12.2,V,A,14.2,V,A
84,2016-10-04 12:00:00,0.0,E,P,0.0,E,P,13,E,P,7.2402138991770215,E,F,0.0,V,A,0.0,V,A,4.2,V,A,10.1,V,A,12.1,V,A,14.1,V,A
85,2016-10-04 13:00:00,0.0,E,P,0.0,E,P,13,E,P,8.904147856904828,E,F,0.0,V,A,0.0,V,A,4.4,V,A,10.5,V,A,12.0,V,A,14.1,V,A
86,2016-10-04 14:00:00,0.0,E,P,0.0,E,P,13,E,P,8.57127190257033,E,F,0.0,V,A,0.0,V,A,4.2,V,A,10.9,V,A,12.0,V,A,14.1,V,A
87,2016-10-04 15:00:00,0.0,V,P,0.0,E,P,13,E,P,8.57127190257033,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.4,V,A,12.0,V,A,14.1,V,A
88,2016-10-04 16:00:00,0.0,E,P,0.0,E,P,13,E,P,8.57127190257033,E,F,0.0,V,A,0.0,V,A,4.2,V,A,11.9,V,A,12.0,V,A,14.0,V,A
89,2016-10-04 17:00:00,0.0,E,P,0.0,V,P,13,E,P,6.353686387937486,E,F,0.0,V,A,0.0,V,A,4.2,V,A,12.4,V,A,12.0,V,A,14.0,V,A
90,2016-10-04 18:00:00,0.0,V,P,0.0,E,P,13,E,P,4.253326683930467,E,F,0.0,V,A,0.0,V,A,4.2,V,A,12.7,V,A,12.1,V,A,14.0,V,A
91,2016-10-04 19:00:00,0.0,E,P,0.0,E,P,13,E,P,3.812411948625069,E,F,0.0,V,A,0.0,V,A,4.0,V,A,12.7,V,A,12.2,V,A,14.0,V,A
92,2016-10-04 20:00:00,0.0,V,P,0.0,E,P,13,E,P,2.0546276194374826,E,F,0.0,V,A,0.0,V,A,4.0,V,A,12.7,V,A,12.3,V,A,13.9,V,A
93,2016-10-04 21:00:00,0.0,E,P,0.0,E,P,13,E,P,0.9616701294734611,E,F,0.0,V,A,0.0,V,A,4.1,V,A,12.5,V,A,12.3,V,A,13.9,V,A
94,2016-10-04 22:00:00,0.0,E,P,0.0,E,P,13,V,P,0.19961741126608956,E,F,0.0,V,A,0.0,V,A,4.4,V,A,12.4,V,A,12.4,V,A,13.9,V,A
95,2016-10-04 23:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.23462963813314275,E,F,0.0,V,A,0.0,V,A,4.4,V,A,12.1,V,A,12.5,V,A,13.9,V,A
96,2016-10-05 00:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.8842465174892737,E,F,0.1,V,A,0.0,V,A,4.5,V,A,11.9,V,A,12.5,V,A,13.9,V,A
97,2016-10-05 01:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.9923039830122349,E,F,0.1,V,A,0.0,V,A,4.1,V,A,11.6,V,A,12.5,V,A,13.8,V,A
98,2016-10-05 02:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.3,V,A,12.5,V,A,13.8,V,A
99,2016-10-05 03:00:00,0.0,E,P,0.0,E,P,13,V,P,-1.2082321150351873,E,F,0.0,V,A,0.0,V,A,4.3,V,A,11.1,V,A,12.5,V,A,13.8,V,A
100,2016-10-05 04:00:00,0.0,E,P,0.0,E,P,13,V,P,-1.6393258195999039,E,F,0.0,V,A,0.0,V,A,4.2,V,A,10.8,V,A,12.5,V,A,13.8,V,A
101,2016-10-05 05:00:00,0.0,E,P,0.0,E,P,13,V,P,-1.8544827838122302,E,F,0.0,V,A,0.0,V,A,4.2,V,A,10.6,V,A,12.4,V,A,13.7,V,A
102,2016-10-05 06:00:00,0.0,E,P,0.0,E,P,13,V,P,-2.1767190656258464,E,F,0.0,V,A,0.0,V,A,4.3,V,A,10.4,V,A,12.4,V,A,13.7,V,A
103,2016-10-05 07:00:00,0.0,E,P,0.0,E,P,13,V,P,-2.1767190656258464,E,F,0.0,V,A,0.0,V,A,4.1,V,A,10.1,V,A,12.3,V,A,13.7,V,A
104,2016-10-05 08:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,4.3,V,A,9.9,V,A,12.2,V,A,13.7,V,A
105,2016-10-05 09:00:00,0.0,E,P,0.0,E,P,13,E,P,3.262037420688088,E,F,0.0,V,A,0.0,V,A,4.3,V,A,9.7,V,A,12.2,V,A,13.7,V,A
106,2016-10-05 10:00:00,0.0,E,P,0.0,E,P,13,E,P,6.464449153937423,E,F,0.0,V,A,0.0,V,A,4.2,V,A,9.5,V,A,12.1,V,A,13.7,V,A
107,2016-10-05 11:00:00,0.0,E,P,0.0,E,P,13,E,P,8.57127190257033,E,F,0.0,V,A,0.0,V,A,4.3,V,A,9.5,V,A,12.0,V,A,13.6,V,A
108,2016-10-05 12:00:00,0.0,E,P,0.0,E,P,13,E,P,9.458943284164647,E,F,0.0,V,A,0.0,V,A,3.9,V,A,9.8,V,A,11.9,V,A,13.6,V,A
109,2016-10-05 13:00:00,0.0,E,P,0.0,E,P,13,E,P,8.682228756195329,E,F,0.0,V,A,0.0,V,A,3.9,V,A,10.2,V,A,11.8,V,A,13.6,V,A
110,2016-10-05 14:00:00,0.0,E,P,0.0,E,P,13,E,P,10.34642207418544,E,F,0.0,V,A,0.0,V,A,4.0,V,A,10.7,V,A,11.8,V,A,13.6,V,A
111,2016-10-05 15:00:00,0.0,E,P,0.0,V,P,13,E,P,8.57127190257033,E,F,0.0,V,A,0.1,V,A,4.1,V,A,11.3,V,A,11.7,V,A,13.6,V,A
112,2016-10-05 16:00:00,0.0,V,P,0.0,E,P,13,E,P,9.015108653900128,E,F,0.0,V,A,0.1,V,A,4.0,V,A,11.7,V,A,11.7,V,A,13.5,V,A
113,2016-10-05 17:00:00,0.0,V,P,0.0,E,P,13,E,P,8.682228756195329,E,F,0.1,V,A,0.0,V,A,3.8,V,A,12.0,V,A,11.8,V,A,13.5,V,A
114,2016-10-05 18:00:00,0.0,V,P,0.0,V,P,13,E,P,4.805164804383693,E,F,0.3,V,A,0.0,V,A,4.1,V,A,12.2,V,A,11.8,V,A,13.5,V,A
115,2016-10-05 19:00:00,0.0,V,P,0.0,E,P,13,V,P,2.6028306257618823,E,F,0.0,V,A,0.0,V,A,3.9,V,A,12.2,V,A,11.9,V,A,13.5,V,A
116,2016-10-05 20:00:00,0.0,V,P,0.0,E,P,13,V,P,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,3.9,V,A,12.2,V,A,11.9,V,A,13.5,V,A
117,2016-10-05 21:00:00,0.0,E,P,0.0,E,P,13,V,P,0.30831990026773326,E,F,0.0,V,A,0.0,V,A,4.4,V,A,12.0,V,A,12.0,V,A,13.5,V,A
118,2016-10-05 22:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,4.2,V,A,11.8,V,A,12.0,V,A,13.5,V,A
119,2016-10-05 23:00:00,0.0,V,P,0.0,E,P,13,V,P,0.30831990026773326,E,F,0.0,V,A,0.0,V,A,3.8,V,A,11.5,V,A,12.1,V,A,13.4,V,A
120,2016-10-06 00:00:00,0.0,E,P,0.0,E,P,13,V,P,0.19961741126608956,E,F,0.0,V,A,0.0,V,A,4.1,V,A,11.3,V,A,12.1,V,A,13.4,V,A
121,2016-10-06 01:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,4.2,V,A,11.0,V,A,12.1,V,A,13.4,V,A
122,2016-10-06 02:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.3430476942530305,E,F,0.0,V,A,0.0,V,A,3.9,V,A,10.7,V,A,12.1,V,A,13.4,V,A
123,2016-10-06 03:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.7761275295926708,E,F,0.0,V,A,0.0,V,A,4.0,V,A,10.5,V,A,12.0,V,A,13.4,V,A
124,2016-10-06 04:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.7761275295926708,E,F,0.1,V,A,0.0,V,A,3.8,V,A,10.3,V,A,12.0,V,A,13.4,V,A
125,2016-10-06 05:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,3.7,V,A,10.0,V,A,11.9,V,A,13.3,V,A
126,2016-10-06 06:00:00,0.0,E,P,0.0,E,P,13,E,P,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,3.6,V,A,9.8,V,A,11.9,V,A,13.3,V,A
127,2016-10-06 07:00:00,0.0,E,P,0.0,E,P,13,V,P,-0.6679475829747759,E,F,0.4,V,A,0.0,V,A,4.5,V,A,9.6,V,A,11.8,V,A,13.3,V,A
128,2016-10-06 08:00:00,0.0,E,P,0.0,E,P,13,V,P,3.262037420688088,E,F,0.1,V,A,0.0,V,A,4.8,V,A,9.4,V,A,11.7,V,A,13.3,V,A
129,2016-10-06 09:00:00,0.0,E,P,0.0,E,P,13,V,P,6.353686387937486,E,F,0.0,V,A,0.0,V,A,4.6,V,A,9.2,V,A,11.7,V,A,13.3,V,A
130,2016-10-06 10:00:00,0.0,E,P,0.0,E,P,13,E,P,9.680845380619004,E,F,0.1,V,A,0.0,V,A,4.5,V,A,9.1,V,A,11.6,V,A,13.3,V,A
131,2016-10-06 11:00:00,0.0,E,P,0.0,E,P,13,E,P,12.893586214937542,E,F,0.5,V,A,0.0,V,A,3.8,V,A,9.1,V,A,11.5,V,A,13.3,V,A
132,2016-10-06 12:00:00,0.0,E,P,0.0,E,P,13,E,P,14.768479667941946,E,F,0.7,V,A,0.0,V,A,4.1,V,A,9.4,V,A,11.4,V,A,13.3,V,A
133,2016-10-06 13:00:00,0.0,E,P,0.0,E,P,13,E,P,15.6474826920617,E,F,0.7,V,A,0.0,V,A,4.0,V,A,9.9,V,A,11.4,V,A,13.2,V,A
134,2016-10-06 14:00:00,0.0,E,P,0.0,E,P,13,E,P,15.757186745990722,E,F,0.4,V,A,0.0,V,A,3.8,V,A,10.6,V,A,11.3,V,A,13.2,V,A
135,2016-10-06 15:00:00,0.0,V,P,0.0,E,P,13,E,P,14.988450926943457,E,F,0.7,V,A,0.0,V,A,3.9,V,A,11.4,V,A,11.3,V,A,13.2,V,A
136,2016-10-06 16:00:00,0.0,E,P,0.0,E,P,13,E,P,14.878483002154084,E,F,0.5,V,A,0.0,V,A,3.9,V,A,12.2,V,A,11.3,V,A,13.2,V,A
