,date,sh_SWE_manual_mm,sh_SWE_manual_qcflag,sh_SWE_manual_qaflag,sh_depth_manual_cm,sh_depth_manual_qcflag,sh_depth_manual_qaflag,sh_precip_manual_mm,sh_precip_manual_qcflag,sh_precip_manual_qaflag,w10_precip_manual_mm,w10_precip_manual_qcflag,w10_precip_manual_qaflag,sh_tempcorrected_C,sh_temp_qcflag,sh_temp_qaflag,sh_sm2_%,sh_sm2_qc,sh_sm8_%,sh_sm8_qc,sh_sm20_%,sh_sm20_qc,sh_sm2_C_qaflag,sh_sm8_C_qaflag,sh_sm20_C_qaflag,sh_st2_C,sh_st2_qc,sh_st8_C,sh_st2_qc.1,sh_st20_C,sh_st20_qc,sh_st2_C_qaflag,sh_st8_C_qaflag,sh_st20_C_qaflag
10,2006-10-01 10:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,14.5,E,F,0.0,V,0.0,V,3.0,V,A,A,A,14.2,V,15.4,V,14.2,V,A,A,A
11,2006-10-01 11:00:00,0.0,E,P,0.0,E,P,0.0,V,F,0.0,V,P,15.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,17.0,V,15.3,V,14.2,V,A,A,A
12,2006-10-01 12:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,15.7,E,F,0.0,V,0.0,V,2.5,V,A,A,A,18.8,V,15.2,V,14.2,V,A,A,A
13,2006-10-01 13:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,14.5,E,F,0.0,V,0.0,V,3.0,V,A,A,A,22.0,V,15.1,V,14.2,V,A,A,A
14,2006-10-01 14:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,13.8,E,F,0.0,V,0.0,V,2.5,V,A,A,A,24.1,V,15.1,V,14.2,V,A,A,A
15,2006-10-01 15:00:00,0.0,E,P,0.0,E,P,0.0,V,F,0.0,V,P,11.6,E,F,0.0,V,0.0,V,2.6,V,A,A,A,24.6,V,15.1,V,14.2,V,A,A,A
16,2006-10-01 16:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,10.2,E,F,0.0,V,0.0,V,2.9,V,A,A,A,23.3,V,15.2,V,14.2,V,A,A,A
17,2006-10-01 17:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,9.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,21.7,V,15.3,V,14.2,V,A,A,A
18,2006-10-01 18:00:00,0.0,E,P,0.0,E,P,0.0,E,F,0.0,V,P,8.6,E,F,0.0,V,0.0,V,2.4,V,A,A,A,20.2,V,15.4,V,14.2,V,A,A,A
19,2006-10-01 19:00:00,0.0,E,P,0.0,E,P,0.0,V,F,1.0,V,P,7.4,E,F,0.0,V,0.0,V,2.9,V,A,A,A,19.0,V,15.5,V,14.2,V,A,A,A
20,2006-10-01 20:00:00,0.0,V,P,0.0,E,P,0.0,V,F,2.0,V,P,6.0,E,F,0.0,V,0.0,V,2.8,V,A,A,A,18.0,V,15.6,V,14.2,V,A,A,A
21,2006-10-01 21:00:00,0.0,V,P,0.0,E,P,0.0,E,F,2.0,V,P,4.9,E,F,0.0,V,0.0,V,2.9,V,A,A,A,17.1,V,15.7,V,14.2,V,A,A,A
22,2006-10-01 22:00:00,0.0,E,P,0.0,E,P,0.0,E,F,2.0,V,P,4.9,E,F,0.0,V,0.0,V,2.6,V,A,A,A,16.3,V,15.7,V,14.2,V,A,A,A
23,2006-10-01 23:00:00,0.0,V,P,0.0,E,P,1.0,E,F,2.0,V,P,4.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,15.6,V,15.7,V,14.2,V,A,A,A
24,2006-10-02 00:00:00,0.0,V,P,0.0,E,P,2.0,E,F,2.0,V,P,3.8,E,F,0.0,V,0.0,V,2.6,V,A,A,A,14.9,V,15.7,V,14.2,V,A,A,A
25,2006-10-02 01:00:00,0.0,E,P,0.0,E,P,2.0,E,F,2.0,V,P,2.8,E,F,0.0,V,0.0,V,2.5,V,A,A,A,14.2,V,15.7,V,14.2,V,A,A,A
26,2006-10-02 02:00:00,0.0,E,P,0.0,E,P,2.0,E,F,3.0,V,P,3.6,E,F,0.0,V,0.0,V,2.6,V,A,A,A,13.5,V,15.6,V,14.2,V,A,A,A
27,2006-10-02 03:00:00,0.0,V,P,0.0,E,P,2.0,E,F,3.0,V,P,4.8,E,F,0.0,V,0.0,V,2.9,V,A,A,A,13.1,V,15.6,V,14.2,V,A,A,A
28,2006-10-02 04:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,5.0,E,F,0.0,V,0.0,V,2.9,V,A,A,A,12.9,V,15.5,V,14.2,V,A,A,A
29,2006-10-02 05:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,5.7,E,F,0.0,V,0.0,V,2.9,V,A,A,A,12.7,V,15.4,V,14.2,V,A,A,A
30,2006-10-02 06:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,6.1,E,F,0.0,V,0.0,V,2.9,V,A,A,A,12.6,V,15.3,V,14.2,V,A,A,A
31,2006-10-02 07:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,6.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,12.5,V,15.2,V,14.2,V,A,A,A
32,2006-10-02 08:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,6.4,E,F,0.0,V,0.0,V,2.4,V,A,A,A,12.5,V,15.1,V,14.2,V,A,A,A
33,2006-10-02 09:00:00,0.0,V,P,0.0,E,P,2.0,E,F,4.0,V,P,7.6,E,F,0.0,V,0.0,V,2.6,V,A,A,A,12.7,V,15.1,V,14.2,V,A,A,A
34,2006-10-02 10:00:00,0.0,E,P,0.0,E,P,2.0,E,F,4.0,V,P,8.4,E,F,0.0,V,0.0,V,3.0,V,A,A,A,13.3,V,15.0,V,14.2,V,A,A,A
35,2006-10-02 11:00:00,0.0,E,P,0.0,E,P,2.0,E,F,4.0,V,P,10.2,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.8,V,14.9,V,14.2,V,A,A,A
36,2006-10-02 12:00:00,0.0,E,P,0.0,E,P,2.0,E,F,4.0,V,P,11.1,E,F,0.0,V,0.0,V,2.7,V,A,A,A,16.7,V,14.8,V,14.2,V,A,A,A
37,2006-10-02 13:00:00,0.0,E,P,0.0,E,P,3.5,E,F,4.0,V,P,10.8,E,F,0.0,V,0.0,V,2.7,V,A,A,A,19.5,V,14.8,V,14.2,V,A,A,A
38,2006-10-02 14:00:00,0.0,E,P,0.0,E,P,3.5,E,F,4.0,V,P,10.6,E,F,0.0,V,0.0,V,2.9,V,A,A,A,20.8,V,14.7,V,14.2,V,A,A,A
39,2006-10-02 15:00:00,0.0,E,P,0.0,E,P,3.5,E,F,4.0,V,P,11.1,E,F,0.0,V,0.0,V,2.6,V,A,A,A,20.7,V,14.7,V,14.2,V,A,A,A
40,2006-10-02 16:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,10.8,E,F,0.0,V,0.0,V,2.6,V,A,A,A,20.4,V,14.8,V,14.2,V,A,A,A
41,2006-10-02 17:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,9.3,E,F,0.0,V,0.0,V,2.9,V,A,A,A,19.5,V,14.8,V,14.2,V,A,A,A
42,2006-10-02 18:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,7.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,18.3,V,14.9,V,14.2,V,A,A,A
43,2006-10-02 19:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,6.1,E,F,0.0,V,0.0,V,2.7,V,A,A,A,17.1,V,14.9,V,14.2,V,A,A,A
44,2006-10-02 20:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,4.8,E,F,0.0,V,0.0,V,2.7,V,A,A,A,16.0,V,15.0,V,14.1,V,A,A,A
45,2006-10-02 21:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,4.0,E,F,0.0,V,0.0,V,2.6,V,A,A,A,15.0,V,15.0,V,14.1,V,A,A,A
46,2006-10-02 22:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,3.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.2,V,15.0,V,14.1,V,A,A,A
47,2006-10-02 23:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,2.8,E,F,0.0,V,0.0,V,2.6,V,A,A,A,13.4,V,15.0,V,14.1,V,A,A,A
48,2006-10-03 00:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,2.3,E,F,0.0,V,0.0,V,2.7,V,A,A,A,12.7,V,15.0,V,14.1,V,A,A,A
49,2006-10-03 01:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,1.9,E,F,0.0,V,0.0,V,3.0,V,A,A,A,12.1,V,14.9,V,14.1,V,A,A,A
50,2006-10-03 02:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,1.6,E,F,0.0,V,0.0,V,2.8,V,A,A,A,11.5,V,14.8,V,14.1,V,A,A,A
51,2006-10-03 03:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,1.5,E,F,0.0,V,0.0,V,2.5,V,A,A,A,11.0,V,14.8,V,14.1,V,A,A,A
52,2006-10-03 04:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,1.2,E,F,0.0,V,0.0,V,2.5,V,A,A,A,10.6,V,14.7,V,14.1,V,A,A,A
53,2006-10-03 05:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,1.3,E,F,0.0,V,0.0,V,2.5,V,A,A,A,10.1,V,14.6,V,14.1,V,A,A,A
54,2006-10-03 06:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,1.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,9.8,V,14.5,V,14.1,V,A,A,A
55,2006-10-03 07:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,1.3,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.5,V,14.4,V,14.1,V,A,A,A
56,2006-10-03 08:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,E,P,7.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,9.2,V,14.3,V,14.1,V,A,A,A
57,2006-10-03 09:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,9.5,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.3,V,14.2,V,14.1,V,A,A,A
58,2006-10-03 10:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,10.5,E,F,0.0,V,0.0,V,2.6,V,A,A,A,11.4,V,14.1,V,14.1,V,A,A,A
59,2006-10-03 11:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,11.8,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.4,V,14.0,V,14.1,V,A,A,A
60,2006-10-03 12:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,13.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,16.7,V,13.9,V,14.1,V,A,A,A
61,2006-10-03 13:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,12.2,E,F,0.0,V,0.0,V,2.6,V,A,A,A,20.3,V,13.8,V,14.1,V,A,A,A
62,2006-10-03 14:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,12.4,E,F,0.0,V,0.0,V,2.5,V,A,A,A,22.7,V,13.8,V,14.0,V,A,A,A
63,2006-10-03 15:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,11.9,E,F,0.0,V,0.0,V,2.5,V,A,A,A,24.5,V,13.8,V,14.0,V,A,A,A
64,2006-10-03 16:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,12.2,E,F,0.0,V,0.0,V,2.7,V,A,A,A,24.7,V,13.9,V,14.0,V,A,A,A
65,2006-10-03 17:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,10.3,E,F,0.0,V,0.0,V,2.6,V,A,A,A,23.1,V,14.0,V,14.0,V,A,A,A
66,2006-10-03 18:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.0,V,P,7.3,E,F,0.0,V,0.0,V,2.5,V,A,A,A,21.2,V,14.2,V,14.0,V,A,A,A
67,2006-10-03 19:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,6.3,E,F,0.0,V,0.0,V,2.9,V,A,A,A,19.5,V,14.3,V,14.0,V,A,A,A
68,2006-10-03 20:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,4.6,E,F,0.0,V,0.0,V,2.7,V,A,A,A,18.0,V,14.5,V,14.0,V,A,A,A
69,2006-10-03 21:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,5.0,E,F,0.0,V,0.0,V,2.6,V,A,A,A,16.7,V,14.6,V,14.0,V,A,A,A
70,2006-10-03 22:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,4.9,E,F,0.0,V,0.0,V,2.7,V,A,A,A,15.6,V,14.7,V,14.0,V,A,A,A
71,2006-10-03 23:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,5.3,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.9,V,14.8,V,13.9,V,A,A,A
72,2006-10-04 00:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,5.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.3,V,14.8,V,13.9,V,A,A,A
73,2006-10-04 01:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,4.6,E,F,0.0,V,0.0,V,2.7,V,A,A,A,13.7,V,14.8,V,13.9,V,A,A,A
74,2006-10-04 02:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,4.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,13.2,V,14.8,V,13.9,V,A,A,A
75,2006-10-04 03:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,4.3,E,F,0.0,V,0.0,V,2.7,V,A,A,A,12.8,V,14.7,V,13.9,V,A,A,A
76,2006-10-04 04:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,4.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,12.4,V,14.7,V,13.9,V,A,A,A
77,2006-10-04 05:00:00,0.0,E,P,0.0,V,P,5.0,E,F,4.0,V,P,4.4,E,F,0.0,V,0.0,V,2.8,V,A,A,A,12.1,V,14.6,V,13.9,V,A,A,A
78,2006-10-04 06:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,4.3,E,F,0.0,V,0.0,V,2.8,V,A,A,A,11.8,V,14.5,V,13.9,V,A,A,A
79,2006-10-04 07:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,4.3,E,F,0.0,V,0.0,V,2.6,V,A,A,A,11.6,V,14.5,V,13.9,V,A,A,A
80,2006-10-04 08:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,4.8,E,F,0.0,V,0.0,V,2.8,V,A,A,A,11.5,V,14.4,V,13.9,V,A,A,A
81,2006-10-04 09:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,6.4,E,F,0.0,V,0.0,V,2.7,V,A,A,A,11.6,V,14.3,V,13.9,V,A,A,A
82,2006-10-04 10:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,7.0,E,F,0.0,V,0.0,V,2.8,V,A,A,A,12.9,V,14.2,V,13.9,V,A,A,A
83,2006-10-04 11:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,8.9,E,F,0.0,V,0.0,V,2.5,V,A,A,A,13.8,V,14.2,V,13.9,V,A,A,A
84,2006-10-04 12:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,8.9,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.9,V,14.1,V,13.9,V,A,A,A
85,2006-10-04 13:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,8.9,E,F,0.0,V,0.0,V,2.8,V,A,A,A,17.3,V,14.0,V,13.9,V,A,A,A
86,2006-10-04 14:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,7.5,E,F,0.0,V,0.0,V,2.4,V,A,A,A,18.6,V,14.0,V,13.9,V,A,A,A
87,2006-10-04 15:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,7.6,E,F,0.0,V,0.0,V,2.5,V,A,A,A,18.6,V,14.0,V,13.9,V,A,A,A
88,2006-10-04 16:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.0,V,P,7.2,E,F,0.0,V,0.0,V,2.5,V,A,A,A,18.4,V,14.0,V,13.9,V,A,A,A
89,2006-10-04 17:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,6.1,E,F,0.0,V,0.0,V,2.5,V,A,A,A,17.5,V,14.1,V,13.9,V,A,A,A
90,2006-10-04 18:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,5.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,16.5,V,14.1,V,13.9,V,A,A,A
91,2006-10-04 19:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,5.0,E,F,0.0,V,0.0,V,2.6,V,A,A,A,15.5,V,14.2,V,13.9,V,A,A,A
92,2006-10-04 20:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,3.4,E,F,0.0,V,0.0,V,2.7,V,A,A,A,14.5,V,14.2,V,13.9,V,A,A,A
93,2006-10-04 21:00:00,0.0,E,P,0.0,V,P,5.0,E,F,4.0,V,P,2.8,E,F,0.0,V,0.0,V,2.7,V,A,A,A,13.6,V,14.2,V,13.8,V,A,A,A
94,2006-10-04 22:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,2.3,E,F,0.0,V,0.0,V,2.5,V,A,A,A,12.7,V,14.3,V,13.8,V,A,A,A
95,2006-10-04 23:00:00,0.0,E,P,0.0,V,P,5.0,E,F,4.0,V,P,2.1,E,F,0.0,V,0.0,V,2.8,V,A,A,A,12.0,V,14.2,V,13.8,V,A,A,A
96,2006-10-05 00:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.0,V,P,1.6,E,F,0.0,V,0.0,V,2.6,V,A,A,A,11.4,V,14.2,V,13.8,V,A,A,A
97,2006-10-05 01:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,1.5,E,F,0.0,V,0.0,V,2.8,V,A,A,A,11.0,V,14.2,V,13.8,V,A,A,A
98,2006-10-05 02:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.0,V,P,1.2,E,F,0.0,V,0.0,V,2.6,V,A,A,A,10.6,V,14.1,V,13.8,V,A,A,A
99,2006-10-05 03:00:00,0.0,E,P,0.0,V,P,5.0,E,F,4.0,V,P,1.4,E,F,0.0,V,0.0,V,2.6,V,A,A,A,10.2,V,14.1,V,13.8,V,A,A,A
100,2006-10-05 04:00:00,0.0,E,P,0.0,V,P,6.0,E,F,5.0,V,P,2.1,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.9,V,14.0,V,13.8,V,A,A,A
101,2006-10-05 05:00:00,0.0,E,P,0.0,V,P,6.0,E,F,5.0,V,P,2.0,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.7,V,13.9,V,13.8,V,A,A,A
102,2006-10-05 06:00:00,0.0,V,P,0.0,E,P,8.0,V,F,7.0,V,P,1.9,E,F,0.0,V,0.0,V,2.7,V,A,A,A,9.6,V,13.8,V,13.8,V,A,A,A
103,2006-10-05 07:00:00,0.0,E,P,0.0,E,P,9.0,E,F,8.0,V,P,1.0,E,F,0.0,V,0.0,V,2.7,V,A,A,A,9.5,V,13.7,V,13.8,V,A,A,A
104,2006-10-05 08:00:00,0.0,V,P,0.0,V,P,10.0,V,F,9.0,V,P,1.6,E,F,0.0,V,0.0,V,2.8,V,A,A,A,9.4,V,13.6,V,13.8,V,A,A,A
105,2006-10-05 09:00:00,0.0,V,P,0.0,V,P,13.0,V,F,12.0,V,P,1.1,E,F,0.0,V,0.0,V,2.8,V,A,A,A,9.4,V,13.5,V,13.8,V,A,A,A
106,2006-10-05 10:00:00,0.0,E,P,0.0,E,P,16.0,E,F,15.0,V,P,0.1,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.2,V,13.5,V,13.8,V,A,A,A
107,2006-10-05 11:00:00,0.0,E,P,0.0,V,P,17.0,E,F,16.0,V,P,0.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,8.8,V,13.4,V,13.7,V,A,A,A
108,2006-10-05 12:00:00,0.0,E,P,0.0,V,P,17.0,E,F,16.0,V,P,1.7,E,F,0.0,V,0.0,V,2.5,V,A,A,A,8.6,V,13.3,V,13.7,V,A,A,A
109,2006-10-05 13:00:00,0.0,V,P,0.0,E,P,17.0,E,F,16.0,V,P,2.9,E,F,0.0,V,0.0,V,2.5,V,A,A,A,9.1,V,13.2,V,13.7,V,A,A,A
110,2006-10-05 14:00:00,0.0,V,P,0.0,E,P,17.0,E,F,16.0,V,P,6.3,E,F,0.0,V,0.0,V,2.6,V,A,A,A,10.1,V,13.1,V,13.7,V,A,A,A
111,2006-10-05 15:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,4.4,E,F,0.0,V,0.0,V,2.8,V,A,A,A,12.1,V,13.0,V,13.7,V,A,A,A
112,2006-10-05 16:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,4.4,E,F,0.0,V,0.0,V,2.6,V,A,A,A,12.5,V,12.9,V,13.7,V,A,A,A
113,2006-10-05 17:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,2.4,E,F,0.0,V,0.0,V,2.5,V,A,A,A,12.0,V,12.9,V,13.7,V,A,A,A
114,2006-10-05 18:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,1.2,E,F,0.0,V,0.0,V,2.7,V,A,A,A,11.1,V,12.9,V,13.7,V,A,A,A
115,2006-10-05 19:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,0.6,E,F,0.0,V,0.0,V,2.7,V,A,A,A,10.1,V,12.8,V,13.7,V,A,A,A
116,2006-10-05 20:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,0.7,E,F,0.0,V,0.0,V,2.6,V,A,A,A,9.2,V,12.8,V,13.7,V,A,A,A
117,2006-10-05 21:00:00,0.0,V,P,0.0,V,P,18.0,E,F,16.0,V,P,0.9,E,F,0.0,V,0.0,V,2.6,V,A,A,A,8.6,V,12.8,V,13.7,V,A,A,A
118,2006-10-05 22:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,0.1,E,F,0.0,V,0.0,V,2.6,V,A,A,A,8.1,V,12.7,V,13.6,V,A,A,A
119,2006-10-05 23:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,-0.8,E,F,0.0,V,0.0,V,2.8,V,A,A,A,7.5,V,12.7,V,13.6,V,A,A,A
120,2006-10-06 00:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,-0.9,E,F,0.0,V,0.0,V,2.7,V,A,A,A,6.9,V,12.6,V,13.6,V,A,A,A
121,2006-10-06 01:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,-1.1,E,F,0.0,V,0.0,V,2.3,V,A,A,A,6.5,V,12.5,V,13.6,V,A,A,A
122,2006-10-06 02:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,-1.4,E,F,0.0,V,0.0,V,2.7,V,A,A,A,6.0,V,12.5,V,13.6,V,A,A,A
123,2006-10-06 03:00:00,0.0,V,P,0.0,E,P,18.0,E,F,16.0,V,P,-0.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,5.6,V,12.4,V,13.6,V,A,A,A
124,2006-10-06 04:00:00,0.0,E,P,0.0,V,P,18.0,E,F,16.0,V,P,0.6,E,F,0.0,V,0.0,V,2.7,V,A,A,A,5.3,V,12.3,V,13.5,V,A,A,A
125,2006-10-06 05:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,-0.2,E,F,0.0,V,0.0,V,2.8,V,A,A,A,5.1,V,12.2,V,13.5,V,A,A,A
126,2006-10-06 06:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,V,P,-0.1,E,F,0.0,V,0.0,V,2.7,V,A,A,A,4.9,V,12.1,V,13.5,V,A,A,A
127,2006-10-06 07:00:00,0.0,E,P,0.0,E,P,18.0,E,F,16.0,E,P,0.5,E,F,0.0,V,0.0,V,2.7,V,A,A,A,4.8,V,12.0,V,13.5,V,A,A,A
