,date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_depth_mm,sh_depth_qc,sh_depth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_%,sh_sm2_qc,sh_sm2_C_qa,sh_sm8_%,sh_sm8_qc,sh_sm8_C_qa,sh_sm20_%,sh_sm20_qc,sh_sm20_C_qa,sh_st2_C,sh_st2_qc,sh_st8_C_qa,sh_st8_C,sh_st8_qc,sh_st2_C_qa,sh_st20_C,sh_st20_qc,sh_st20_qa
44,2010-10-02 20:00:00,0.0,V,A,0.0,V,A,0.0,V,A,11.5,E,F,0.0,V,A,0.0,V,A,6.5,V,A,21.3,V,A,17.7,V,A,14.5,V,A
45,2010-10-02 21:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.4,E,F,0.0,V,A,0.0,V,A,6.5,V,A,20.4,V,A,17.7,V,A,14.5,V,A
46,2010-10-02 22:00:00,0.0,V,A,0.0,V,A,1.5,V,A,9.3,E,F,0.0,V,A,0.0,V,A,6.5,V,A,19.4,V,A,17.8,V,A,14.5,V,A
47,2010-10-02 23:00:00,0.0,V,A,0.0,V,A,3.0,V,A,8.7,E,F,0.0,V,A,0.0,V,A,6.0,V,A,18.6,V,A,17.8,V,A,14.5,V,A
48,2010-10-03 00:00:00,0.0,E,A,0.0,E,A,3.0,V,A,8.7,E,F,0.0,V,A,0.0,V,A,6.5,V,A,17.8,V,A,17.8,V,A,14.5,V,A
49,2010-10-03 01:00:00,0.0,V,A,0.0,V,A,3.0,V,A,9.4,E,F,0.0,V,A,0.0,V,A,6.5,V,A,17.2,V,A,17.8,V,A,14.5,V,A
50,2010-10-03 02:00:00,0.0,V,A,0.0,V,A,3.0,V,A,10.1,E,F,0.0,V,A,0.0,V,A,6.5,V,A,16.8,V,A,17.7,V,A,14.5,V,A
51,2010-10-03 03:00:00,0.0,V,A,0.0,V,A,3.0,V,A,10.2,E,F,0.0,V,A,0.0,V,A,6.4,V,A,16.6,V,A,17.7,V,A,14.5,V,A
52,2010-10-03 04:00:00,0.0,V,A,0.0,V,A,3.0,V,A,10.5,E,F,0.0,V,A,0.0,V,A,6.0,V,A,16.4,V,A,17.6,V,A,14.5,V,A
53,2010-10-03 05:00:00,0.0,V,A,0.0,V,A,3.0,V,A,10.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,16.2,V,A,17.5,V,A,14.5,V,A
54,2010-10-03 06:00:00,0.0,V,A,0.0,V,A,3.0,V,A,10.4,E,F,0.0,V,A,0.0,V,A,6.2,V,A,16.1,V,A,17.4,V,A,14.6,V,A
55,2010-10-03 07:00:00,0.0,V,A,0.0,V,A,4.0,V,A,10.7,E,F,0.0,V,A,0.0,V,A,6.1,V,A,15.9,V,A,17.3,V,A,14.6,V,A
56,2010-10-03 08:00:00,0.0,V,A,0.0,V,A,5.0,V,A,10.4,E,F,0.0,V,A,0.0,V,A,6.4,V,A,15.8,V,A,17.2,V,A,14.6,V,A
57,2010-10-03 09:00:00,0.0,V,A,0.0,V,A,5.0,V,A,10.3,E,F,0.0,V,A,0.0,V,A,6.1,V,A,15.7,V,A,17.1,V,A,14.6,V,A
58,2010-10-03 10:00:00,0.0,V,A,0.0,V,A,6.5,V,A,10.0,E,F,0.0,V,A,0.0,V,A,6.6,V,A,15.6,V,A,17.1,V,A,14.6,V,A
59,2010-10-03 11:00:00,0.0,V,A,0.0,V,A,10.5,V,A,9.7,E,F,0.0,V,A,0.0,V,A,6.2,V,A,15.4,V,A,17.0,V,A,14.6,V,A
60,2010-10-03 12:00:00,0.0,V,A,0.0,V,A,14.0,V,A,9.7,E,F,0.0,V,A,0.0,V,A,6.4,V,A,15.2,V,A,16.9,V,A,14.6,V,A
61,2010-10-03 13:00:00,0.0,V,A,0.0,V,A,16.5,V,A,9.7,E,F,0.0,V,A,0.0,V,A,6.5,V,A,15.0,V,A,16.8,V,A,14.6,V,A
62,2010-10-03 14:00:00,0.0,V,A,0.0,V,A,18.0,V,A,10.3,E,F,0.0,V,A,0.0,V,A,6.1,V,A,14.7,V,A,16.7,V,A,14.6,V,A
63,2010-10-03 15:00:00,0.0,V,A,0.0,V,A,18.0,V,A,10.6,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.6,V,A,16.6,V,A,14.6,V,A
64,2010-10-03 16:00:00,0.0,V,A,0.0,V,A,19.0,V,A,10.8,E,F,0.0,V,A,0.0,V,A,6.5,V,A,14.7,V,A,16.5,V,A,14.6,V,A
65,2010-10-03 17:00:00,0.0,V,A,0.0,V,A,20.0,V,A,10.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.7,V,A,16.4,V,A,14.6,V,A
66,2010-10-03 18:00:00,0.0,V,A,0.0,V,A,20.0,V,A,10.2,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.4,V,A,16.3,V,A,14.6,V,A
67,2010-10-03 19:00:00,0.0,V,A,0.0,V,A,20.0,V,A,9.8,E,F,0.0,V,A,0.0,V,A,6.2,V,A,14.2,V,A,16.2,V,A,14.6,V,A
68,2010-10-03 20:00:00,0.0,V,A,0.0,V,A,21.5,V,A,10.1,E,F,0.0,V,A,0.0,V,A,6.4,V,A,13.9,V,A,16.2,V,A,14.6,V,A
69,2010-10-03 21:00:00,0.0,V,A,0.0,V,A,23.0,V,A,9.8,E,F,0.0,V,A,0.0,V,A,6.4,V,A,13.7,V,A,16.1,V,A,14.6,V,A
70,2010-10-03 22:00:00,0.0,V,A,0.0,V,A,23.0,V,A,9.8,E,F,0.0,V,A,0.0,V,A,6.2,V,A,13.5,V,A,16.0,V,A,14.6,V,A
71,2010-10-03 23:00:00,0.0,V,A,0.0,V,A,23.0,V,A,10.1,E,F,0.0,V,A,0.0,V,A,6.2,V,A,13.3,V,A,15.9,V,A,14.6,V,A
72,2010-10-04 00:00:00,0.0,E,A,0.0,E,A,23.0,V,A,9.8,E,F,0.0,V,A,0.0,V,A,6.4,V,A,13.1,V,A,15.9,V,A,14.6,V,A
73,2010-10-04 01:00:00,0.0,V,A,0.0,V,A,25.5,V,A,6.9,E,F,0.0,V,A,0.0,V,A,6.3,V,A,12.8,V,A,15.8,V,A,14.6,V,A
74,2010-10-04 02:00:00,0.0,V,A,0.0,V,A,29.0,V,A,6.9,E,F,0.0,V,A,0.0,V,A,6.2,V,A,12.0,V,A,15.7,V,A,14.6,V,A
75,2010-10-04 03:00:00,0.0,V,A,0.0,V,A,33.0,V,A,7.3,E,F,0.0,V,A,0.0,V,A,6.3,V,A,11.6,V,A,15.6,V,A,14.6,V,A
76,2010-10-04 04:00:00,0.0,V,A,0.0,V,A,37.0,V,A,6.6,E,F,0.0,V,A,0.0,V,A,6.1,V,A,11.4,V,A,15.5,V,A,14.6,V,A
77,2010-10-04 05:00:00,0.0,V,A,0.0,V,A,39.5,V,A,6.0,E,F,0.0,V,A,0.0,V,A,6.3,V,A,11.1,V,A,15.4,V,A,14.6,V,A
78,2010-10-04 06:00:00,0.0,V,A,0.0,V,A,41.0,V,A,6.0,E,F,0.0,V,A,0.0,V,A,6.3,V,A,10.9,V,A,15.3,V,A,14.6,V,A
79,2010-10-04 07:00:00,0.0,V,A,0.0,V,A,41.0,V,A,6.3,E,F,0.0,V,A,0.0,V,A,6.3,V,A,10.7,V,A,15.2,V,A,14.6,V,A
80,2010-10-04 08:00:00,0.0,V,A,0.0,V,A,41.0,V,A,7.2,E,F,0.0,V,A,0.0,V,A,6.4,V,A,10.7,V,A,15.0,V,A,14.5,V,A
81,2010-10-04 09:00:00,0.0,V,A,0.0,V,A,42.0,V,A,8.6,E,F,0.0,V,A,0.0,V,A,6.5,V,A,10.9,V,A,14.8,V,A,14.5,V,A
82,2010-10-04 10:00:00,0.0,V,A,0.0,V,A,43.0,V,A,8.3,E,F,0.0,V,A,0.0,V,A,6.4,V,A,11.6,V,A,14.7,V,A,14.5,V,A
83,2010-10-04 11:00:00,0.0,V,A,0.0,V,A,43.0,V,A,8.6,E,F,0.0,V,A,0.0,V,A,6.1,V,A,12.2,V,A,14.6,V,A,14.5,V,A
84,2010-10-04 12:00:00,0.0,V,A,0.0,V,A,43.0,V,A,8.9,E,F,0.0,V,A,0.0,V,A,6.6,V,A,13.1,V,A,14.4,V,A,14.5,V,A
85,2010-10-04 13:00:00,0.0,V,A,0.0,V,A,43.0,V,A,10.0,E,F,0.0,V,A,0.0,V,A,6.1,V,A,14.1,V,A,14.3,V,A,14.5,V,A
86,2010-10-04 14:00:00,0.0,V,A,0.0,V,A,43.0,V,A,7.6,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.6,V,A,14.2,V,A,14.4,V,A
87,2010-10-04 15:00:00,0.0,V,A,0.0,V,A,43.0,V,A,6.8,E,F,0.0,V,A,0.0,V,A,6.1,V,A,13.9,V,A,14.2,V,A,14.4,V,A
88,2010-10-04 16:00:00,0.0,V,A,0.0,V,A,43.0,V,A,7.4,E,F,0.0,V,A,0.0,V,A,6.5,V,A,13.7,V,A,14.2,V,A,14.4,V,A
89,2010-10-04 17:00:00,0.0,V,A,0.0,V,A,43.0,V,A,6.4,E,F,0.0,V,A,0.0,V,A,6.3,V,A,13.4,V,A,14.1,V,A,14.4,V,A
90,2010-10-04 18:00:00,0.0,V,A,0.0,V,A,44.5,V,A,5.7,E,F,0.0,V,A,0.0,V,A,6.3,V,A,12.7,V,A,14.1,V,A,14.4,V,A
91,2010-10-04 19:00:00,0.0,V,A,0.0,V,A,46.0,V,A,5.6,E,F,0.0,V,A,0.0,V,A,6.3,V,A,12.1,V,A,14.1,V,A,14.4,V,A
92,2010-10-04 20:00:00,0.0,V,A,0.0,V,A,46.0,V,A,4.7,E,F,0.0,V,A,0.0,V,A,6.1,V,A,11.6,V,A,14.1,V,A,14.3,V,A
93,2010-10-04 21:00:00,0.0,V,A,0.0,V,A,47.0,V,A,4.9,E,F,0.0,V,A,0.0,V,A,6.6,V,A,11.1,V,A,14.1,V,A,14.3,V,A
94,2010-10-04 22:00:00,0.0,V,A,0.0,V,A,48.0,V,A,5.0,E,F,0.0,V,A,0.0,V,A,6.6,V,A,10.6,V,A,14.1,V,A,14.3,V,A
95,2010-10-04 23:00:00,0.0,V,A,0.0,V,A,48.0,V,A,5.8,E,F,0.0,V,A,0.0,V,A,6.4,V,A,10.3,V,A,14.0,V,A,14.3,V,A
96,2010-10-05 00:00:00,0.0,E,A,0.0,V,A,48.0,V,A,5.6,E,F,0.0,V,A,0.0,V,A,6.2,V,A,10.0,V,A,13.9,V,A,14.2,V,A
97,2010-10-05 01:00:00,0.0,V,A,0.0,V,A,48.0,V,A,5.5,E,F,0.0,V,A,0.0,V,A,6.2,V,A,9.8,V,A,13.9,V,A,14.2,V,A
98,2010-10-05 02:00:00,0.0,V,A,0.0,V,A,48.0,V,A,5.0,E,F,0.0,V,A,0.0,V,A,6.4,V,A,9.6,V,A,13.8,V,A,14.2,V,A
99,2010-10-05 03:00:00,0.0,V,A,0.0,V,A,48.0,V,A,4.6,E,F,0.0,V,A,0.0,V,A,6.2,V,A,9.3,V,A,13.8,V,A,14.2,V,A
100,2010-10-05 04:00:00,0.0,V,A,0.0,V,A,49.5,V,A,4.5,E,F,0.0,V,A,0.0,V,A,6.2,V,A,9.0,V,A,13.7,V,A,14.2,V,A
101,2010-10-05 05:00:00,0.0,V,A,0.0,V,A,51.0,V,A,4.3,E,F,0.0,V,A,0.0,V,A,6.4,V,A,8.8,V,A,13.6,V,A,14.1,V,A
102,2010-10-05 06:00:00,0.0,V,A,0.0,V,A,51.0,V,A,4.6,E,F,0.0,V,A,0.0,V,A,6.4,V,A,8.6,V,A,13.5,V,A,14.1,V,A
103,2010-10-05 07:00:00,0.0,V,A,0.0,V,A,51.0,V,A,4.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,8.4,V,A,13.4,V,A,14.1,V,A
104,2010-10-05 08:00:00,0.0,V,A,0.0,V,A,51.0,V,A,4.4,E,F,0.0,V,A,0.0,V,A,6.4,V,A,8.4,V,A,13.3,V,A,14.1,V,A
105,2010-10-05 09:00:00,0.0,V,A,0.0,V,A,51.0,V,A,4.8,E,F,0.0,V,A,0.0,V,A,6.6,V,A,8.4,V,A,13.3,V,A,14.1,V,A
106,2010-10-05 10:00:00,0.0,V,A,0.0,V,A,51.0,V,A,5.0,E,F,0.0,V,A,0.0,V,A,6.5,V,A,8.6,V,A,13.1,V,A,14.0,V,A
107,2010-10-05 11:00:00,0.0,V,A,0.0,V,A,51.0,V,A,6.0,E,F,0.0,V,A,0.0,V,A,6.7,V,A,9.0,V,A,13.1,V,A,14.0,V,A
108,2010-10-05 12:00:00,0.0,V,A,0.0,V,A,51.0,V,A,6.8,E,F,0.0,V,A,0.0,V,A,6.8,V,A,10.8,V,A,13.0,V,A,14.0,V,A
109,2010-10-05 13:00:00,0.0,V,A,0.0,V,A,51.0,V,A,8.3,E,F,0.0,V,A,0.0,V,A,6.6,V,A,13.3,V,A,12.9,V,A,14.0,V,A
110,2010-10-05 14:00:00,0.0,V,A,0.0,V,A,51.0,V,A,9.7,E,F,0.0,V,A,0.0,V,A,6.4,V,A,15.3,V,A,12.8,V,A,13.9,V,A
111,2010-10-05 15:00:00,0.0,V,A,0.0,V,A,51.0,V,A,9.6,E,F,0.0,V,A,0.0,V,A,6.4,V,A,16.9,V,A,12.8,V,A,13.9,V,A
112,2010-10-05 16:00:00,0.0,V,A,0.0,V,A,51.0,V,A,9.4,E,F,0.0,V,A,0.0,V,A,6.3,V,A,16.7,V,A,12.8,V,A,13.9,V,A
113,2010-10-05 17:00:00,0.0,V,A,0.0,V,A,51.0,V,A,8.3,E,F,0.0,V,A,0.0,V,A,6.6,V,A,15.4,V,A,12.8,V,A,13.9,V,A
114,2010-10-05 18:00:00,0.0,V,A,0.0,V,A,51.0,V,A,7.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.1,V,A,12.9,V,A,13.8,V,A
115,2010-10-05 19:00:00,0.0,V,A,0.0,V,A,52.0,V,A,2.6,E,F,0.0,V,A,0.0,V,A,6.1,V,A,13.1,V,A,13.0,V,A,13.8,V,A
116,2010-10-05 20:00:00,0.0,V,A,0.0,V,A,53.0,V,A,3.8,E,F,0.0,V,A,0.0,V,A,6.6,V,A,12.0,V,A,13.1,V,A,13.8,V,A
117,2010-10-05 21:00:00,0.0,V,A,0.0,V,A,53.0,V,A,5.0,E,F,0.0,V,A,0.0,V,A,6.5,V,A,11.1,V,A,13.1,V,A,13.8,V,A
118,2010-10-05 22:00:00,0.0,V,A,0.0,V,A,53.0,V,A,5.7,E,F,0.0,V,A,0.0,V,A,6.1,V,A,10.5,V,A,13.1,V,A,13.8,V,A
119,2010-10-05 23:00:00,0.0,V,A,0.0,V,A,53.0,V,A,6.2,E,F,0.0,V,A,0.0,V,A,6.3,V,A,10.0,V,A,13.2,V,A,13.7,V,A
120,2010-10-06 00:00:00,0.0,E,A,0.0,V,A,54.5,V,A,5.7,E,F,0.0,V,A,0.0,V,A,6.4,V,A,9.6,V,A,13.2,V,A,13.7,V,A
121,2010-10-06 01:00:00,0.0,V,A,0.0,V,A,58.5,V,A,4.3,E,F,0.0,V,A,0.0,V,A,6.4,V,A,9.4,V,A,13.1,V,A,13.7,V,A
122,2010-10-06 02:00:00,0.0,V,A,0.0,V,A,61.0,V,A,3.9,E,F,0.0,V,A,0.0,V,A,6.0,V,A,9.0,V,A,13.1,V,A,13.7,V,A
123,2010-10-06 03:00:00,0.0,V,A,0.0,V,A,62.5,V,A,2.9,E,F,0.0,V,A,0.0,V,A,6.2,V,A,8.6,V,A,13.1,V,A,13.7,V,A
124,2010-10-06 04:00:00,0.0,V,A,0.0,V,A,64.0,V,A,1.9,E,F,0.0,V,A,0.0,V,A,6.3,V,A,8.1,V,A,13.0,V,A,13.7,V,A
125,2010-10-06 05:00:00,0.0,V,A,0.0,V,A,64.0,V,A,1.0,E,F,0.0,V,A,0.0,V,A,6.5,V,A,7.7,V,A,12.9,V,A,13.6,V,A
126,2010-10-06 06:00:00,0.0,V,A,0.0,V,A,64.0,V,A,0.8,E,F,0.0,V,A,0.0,V,A,6.5,V,A,7.2,V,A,12.8,V,A,13.6,V,A
127,2010-10-06 07:00:00,0.0,V,A,0.0,V,A,64.0,V,A,1.4,E,F,0.0,V,A,0.0,V,A,6.1,V,A,6.8,V,A,12.7,V,A,13.6,V,A
128,2010-10-06 08:00:00,0.0,V,A,0.0,V,A,64.0,V,A,3.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,6.5,V,A,12.6,V,A,13.6,V,A
129,2010-10-06 09:00:00,0.0,V,A,0.0,V,A,64.0,V,A,6.1,E,F,0.0,V,A,0.0,V,A,6.3,V,A,6.6,V,A,12.5,V,A,13.6,V,A
130,2010-10-06 10:00:00,0.0,V,A,0.0,V,A,64.0,V,A,7.9,E,F,0.0,V,A,0.0,V,A,6.4,V,A,8.4,V,A,12.4,V,A,13.5,V,A
131,2010-10-06 11:00:00,0.0,V,A,0.0,V,A,64.0,V,A,8.9,E,F,0.0,V,A,0.0,V,A,6.3,V,A,10.7,V,A,12.3,V,A,13.5,V,A
132,2010-10-06 12:00:00,0.0,V,A,0.0,V,A,64.0,V,A,9.1,E,F,0.0,V,A,0.0,V,A,6.3,V,A,11.9,V,A,12.2,V,A,13.5,V,A
133,2010-10-06 13:00:00,0.0,V,A,0.0,V,A,64.0,V,A,9.0,E,F,0.0,V,A,0.0,V,A,6.2,V,A,12.8,V,A,12.1,V,A,13.5,V,A
134,2010-10-06 14:00:00,0.0,V,A,0.0,V,A,64.0,V,A,9.1,E,F,0.0,V,A,0.0,V,A,6.2,V,A,14.2,V,A,12.0,V,A,13.5,V,A
135,2010-10-06 15:00:00,0.0,V,A,0.0,V,A,64.0,V,A,9.5,E,F,0.0,V,A,0.0,V,A,6.3,V,A,14.7,V,A,12.0,V,A,13.5,V,A
136,2010-10-06 16:00:00,0.0,V,A,0.0,V,A,64.0,V,A,8.1,E,F,0.0,V,A,0.0,V,A,6.9,V,A,14.2,V,A,12.0,V,A,13.5,V,A
137,2010-10-06 17:00:00,0.0,V,A,0.0,V,A,64.0,V,A,7.1,E,F,0.0,V,A,0.0,V,A,6.6,V,A,13.4,V,A,12.1,V,A,13.4,V,A
138,2010-10-06 18:00:00,0.0,V,A,0.0,V,A,64.0,V,A,6.3,E,F,0.0,V,A,0.0,V,A,6.2,V,A,12.5,V,A,12.2,V,A,13.4,V,A
139,2010-10-06 19:00:00,0.0,V,A,0.0,V,A,64.0,V,A,5.6,E,F,0.0,V,A,0.0,V,A,6.4,V,A,11.7,V,A,12.2,V,A,13.4,V,A
140,2010-10-06 20:00:00,0.0,V,A,0.0,V,A,64.0,V,A,4.8,E,F,0.0,V,A,0.0,V,A,6.3,V,A,11.1,V,A,12.3,V,A,13.4,V,A
