,date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_depth_mm,sh_depth_qc,sh_depth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_%,sh_sm2_qc,sh_sm2_C_qa,sh_sm8_%,sh_sm8_qc,sh_sm8_C_qa,sh_sm20_%,sh_sm20_qc,sh_sm20_C_qa,sh_st2_C,sh_st2_qc,sh_st8_C_qa,sh_st8_C,sh_st8_qc,sh_st2_C_qa,sh_st20_C,sh_st20_qc,sh_st20_qa
33,2006-10-02 09:00:00,0.0,V,P,0.0,E,P,2.0,E,F,7.572872118627444,E,F,0.0,V,A,0.0,V,A,2.6,V,A,12.7,V,A,15.1,V,A,14.2,V,A
34,2006-10-02 10:00:00,0.0,E,P,0.0,E,P,2.0,E,F,8.349367220959138,E,F,0.0,V,A,0.0,V,A,3.0,V,A,13.3,V,A,15.0,V,A,14.2,V,A
35,2006-10-02 11:00:00,0.0,E,P,0.0,E,P,2.0,E,F,10.124590472285306,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.8,V,A,14.9,V,A,14.2,V,A
36,2006-10-02 12:00:00,0.0,E,P,0.0,E,P,2.0,E,F,11.011685324627408,E,F,0.0,V,A,0.0,V,A,2.7,V,A,16.7,V,A,14.8,V,A,14.2,V,A
37,2006-10-02 13:00:00,0.0,E,P,0.0,E,P,3.5,E,F,10.789975111175679,E,F,0.0,V,A,0.0,V,A,2.7,V,A,19.5,V,A,14.8,V,A,14.2,V,A
38,2006-10-02 14:00:00,0.0,E,P,0.0,E,P,3.5,E,F,10.568218829346378,E,F,0.0,V,A,0.0,V,A,2.9,V,A,20.8,V,A,14.7,V,A,14.2,V,A
39,2006-10-02 15:00:00,0.0,E,P,0.0,E,P,3.5,E,F,11.011685324627408,E,F,0.0,V,A,0.0,V,A,2.6,V,A,20.7,V,A,14.7,V,A,14.2,V,A
40,2006-10-02 16:00:00,0.0,E,P,0.0,E,P,5.0,E,F,10.789975111175679,E,F,0.0,V,A,0.0,V,A,2.6,V,A,20.4,V,A,14.8,V,A,14.2,V,A
41,2006-10-02 17:00:00,0.0,V,P,0.0,E,P,5.0,E,F,9.237029123639601,E,F,0.0,V,A,0.0,V,A,2.9,V,A,19.5,V,A,14.8,V,A,14.2,V,A
42,2006-10-02 18:00:00,0.0,E,P,0.0,E,P,5.0,V,F,7.461975734839527,E,F,0.0,V,A,0.0,V,A,2.7,V,A,18.3,V,A,14.9,V,A,14.2,V,A
43,2006-10-02 19:00:00,0.0,E,P,0.0,E,P,5.0,V,F,6.02150533333689,E,F,0.0,V,A,0.0,V,A,2.7,V,A,17.1,V,A,14.9,V,A,14.2,V,A
44,2006-10-02 20:00:00,0.0,E,P,0.0,E,P,5.0,V,F,4.694739227896932,E,F,0.0,V,A,0.0,V,A,2.7,V,A,16.0,V,A,15.0,V,A,14.1,V,A
45,2006-10-02 21:00:00,0.0,E,P,0.0,E,P,5.0,E,F,3.922591481659012,E,F,0.0,V,A,0.0,V,A,2.6,V,A,15.0,V,A,15.0,V,A,14.1,V,A
46,2006-10-02 22:00:00,0.0,E,P,0.0,E,P,5.0,E,F,3.3720402451750005,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.2,V,A,15.0,V,A,14.1,V,A
47,2006-10-02 23:00:00,0.0,E,P,0.0,E,P,5.0,E,F,2.71259854655527,E,F,0.0,V,A,0.0,V,A,2.6,V,A,13.4,V,A,15.0,V,A,14.1,V,A
48,2006-10-03 00:00:00,0.0,E,P,0.0,E,P,5.0,E,F,2.1641811011703425,E,F,0.0,V,A,0.0,V,A,2.7,V,A,12.7,V,A,15.0,V,A,14.1,V,A
49,2006-10-03 01:00:00,0.0,E,P,0.0,E,P,5.0,E,F,1.726239180933348,E,F,0.0,V,A,0.0,V,A,3.0,V,A,12.1,V,A,14.9,V,A,14.1,V,A
50,2006-10-03 02:00:00,0.0,V,P,0.0,E,P,5.0,E,F,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,2.8,V,A,11.5,V,A,14.8,V,A,14.1,V,A
51,2006-10-03 03:00:00,0.0,E,P,0.0,E,P,5.0,E,F,1.3982725540483756,E,F,0.0,V,A,0.0,V,A,2.5,V,A,11.0,V,A,14.8,V,A,14.1,V,A
52,2006-10-03 04:00:00,0.0,E,P,0.0,E,P,5.0,E,F,1.0707452686720416,E,F,0.0,V,A,0.0,V,A,2.5,V,A,10.6,V,A,14.7,V,A,14.1,V,A
53,2006-10-03 05:00:00,0.0,V,P,0.0,E,P,5.0,E,F,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,2.5,V,A,10.1,V,A,14.6,V,A,14.1,V,A
54,2006-10-03 06:00:00,0.0,V,P,0.0,E,P,5.0,E,F,0.8526463583328763,E,F,0.0,V,A,0.0,V,A,2.7,V,A,9.8,V,A,14.5,V,A,14.1,V,A
55,2006-10-03 07:00:00,0.0,V,P,0.0,E,P,5.0,E,F,1.1798711436302227,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.5,V,A,14.4,V,A,14.1,V,A
56,2006-10-03 08:00:00,0.0,E,P,0.0,E,P,5.0,E,F,7.461975734839527,E,F,0.0,V,A,0.0,V,A,2.7,V,A,9.2,V,A,14.3,V,A,14.1,V,A
57,2006-10-03 09:00:00,0.0,E,P,0.0,E,P,5.0,E,F,9.458943284164647,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.3,V,A,14.2,V,A,14.1,V,A
58,2006-10-03 10:00:00,0.0,E,P,0.0,E,P,5.0,V,F,10.457325159986837,E,F,0.0,V,A,0.0,V,A,2.6,V,A,11.4,V,A,14.1,V,A,14.1,V,A
59,2006-10-03 11:00:00,0.0,E,P,0.0,E,P,5.0,V,F,11.7872283117391,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.4,V,A,14.0,V,A,14.1,V,A
60,2006-10-03 12:00:00,0.0,E,P,0.0,E,P,5.0,E,F,13.445894210490778,E,F,0.0,V,A,0.0,V,A,2.7,V,A,16.7,V,A,13.9,V,A,14.1,V,A
61,2006-10-03 13:00:00,0.0,E,P,0.0,E,P,5.0,E,F,12.119351987069464,E,F,0.0,V,A,0.0,V,A,2.6,V,A,20.3,V,A,13.8,V,A,14.1,V,A
62,2006-10-03 14:00:00,0.0,E,P,0.0,E,P,5.0,E,F,12.340670299613791,E,F,0.0,V,A,0.0,V,A,2.5,V,A,22.7,V,A,13.8,V,A,14.0,V,A
63,2006-10-03 15:00:00,0.0,E,P,0.0,E,P,5.0,V,F,11.897954804253558,E,F,0.0,V,A,0.0,V,A,2.5,V,A,24.5,V,A,13.8,V,A,14.0,V,A
64,2006-10-03 16:00:00,0.0,E,P,0.0,E,P,5.0,E,F,12.119351987069464,E,F,0.0,V,A,0.0,V,A,2.7,V,A,24.7,V,A,13.9,V,A,14.0,V,A
65,2006-10-03 17:00:00,0.0,E,P,0.0,E,P,5.0,V,F,10.235510276238855,E,F,0.0,V,A,0.0,V,A,2.6,V,A,23.1,V,A,14.0,V,A,14.0,V,A
66,2006-10-03 18:00:00,0.0,E,P,0.0,E,P,5.0,V,F,7.2402138991770215,E,F,0.0,V,A,0.0,V,A,2.5,V,A,21.2,V,A,14.2,V,A,14.0,V,A
67,2006-10-03 19:00:00,0.0,E,P,0.0,E,P,5.0,E,F,6.242941008853492,E,F,0.0,V,A,0.0,V,A,2.9,V,A,19.5,V,A,14.3,V,A,14.0,V,A
68,2006-10-03 20:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.473973574113117,E,F,0.0,V,A,0.0,V,A,2.7,V,A,18.0,V,A,14.5,V,A,14.0,V,A
69,2006-10-03 21:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.915617924695411,E,F,0.0,V,A,0.0,V,A,2.6,V,A,16.7,V,A,14.6,V,A,14.0,V,A
70,2006-10-03 22:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.805164804383693,E,F,0.0,V,A,0.0,V,A,2.7,V,A,15.6,V,A,14.7,V,A,14.0,V,A
71,2006-10-03 23:00:00,0.0,V,P,0.0,E,P,5.0,E,F,5.247135355407849,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.9,V,A,14.8,V,A,13.9,V,A
72,2006-10-04 00:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.915617924695411,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.3,V,A,14.8,V,A,13.9,V,A
73,2006-10-04 01:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.473973574113117,E,F,0.0,V,A,0.0,V,A,2.7,V,A,13.7,V,A,14.8,V,A,13.9,V,A
74,2006-10-04 02:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.363634926993754,E,F,0.0,V,A,0.0,V,A,2.7,V,A,13.2,V,A,14.8,V,A,13.9,V,A
75,2006-10-04 03:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.143049556038179,E,F,0.0,V,A,0.0,V,A,2.7,V,A,12.8,V,A,14.7,V,A,13.9,V,A
76,2006-10-04 04:00:00,0.0,V,P,0.0,E,P,5.0,E,F,4.363634926993754,E,F,0.0,V,A,0.0,V,A,2.7,V,A,12.4,V,A,14.7,V,A,13.9,V,A
77,2006-10-04 05:00:00,0.0,E,P,0.0,V,P,5.0,E,F,4.253326683930467,E,F,0.0,V,A,0.0,V,A,2.8,V,A,12.1,V,A,14.6,V,A,13.9,V,A
78,2006-10-04 06:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.143049556038179,E,F,0.0,V,A,0.0,V,A,2.8,V,A,11.8,V,A,14.5,V,A,13.9,V,A
79,2006-10-04 07:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.143049556038179,E,F,0.0,V,A,0.0,V,A,2.6,V,A,11.6,V,A,14.5,V,A,13.9,V,A
80,2006-10-04 08:00:00,0.0,V,P,0.0,V,P,5.0,E,F,4.694739227896932,E,F,0.0,V,A,0.0,V,A,2.8,V,A,11.5,V,A,14.4,V,A,13.9,V,A
81,2006-10-04 09:00:00,0.0,V,P,0.0,E,P,5.0,E,F,6.353686387937486,E,F,0.0,V,A,0.0,V,A,2.7,V,A,11.6,V,A,14.3,V,A,13.9,V,A
82,2006-10-04 10:00:00,0.0,V,P,0.0,E,P,5.0,E,F,6.907659460334614,E,F,0.0,V,A,0.0,V,A,2.8,V,A,12.9,V,A,14.2,V,A,13.9,V,A
83,2006-10-04 11:00:00,0.0,V,P,0.0,E,P,5.0,E,F,8.793187649484466,E,F,0.0,V,A,0.0,V,A,2.5,V,A,13.8,V,A,14.2,V,A,13.9,V,A
84,2006-10-04 12:00:00,0.0,E,P,0.0,E,P,5.0,E,F,8.793187649484466,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.9,V,A,14.1,V,A,13.9,V,A
85,2006-10-04 13:00:00,0.0,V,P,0.0,E,P,5.0,E,F,8.793187649484466,E,F,0.0,V,A,0.0,V,A,2.8,V,A,17.3,V,A,14.0,V,A,13.9,V,A
86,2006-10-04 14:00:00,0.0,V,P,0.0,E,P,5.0,E,F,7.461975734839527,E,F,0.0,V,A,0.0,V,A,2.4,V,A,18.6,V,A,14.0,V,A,13.9,V,A
87,2006-10-04 15:00:00,0.0,V,P,0.0,E,P,5.0,E,F,7.572872118627444,E,F,0.0,V,A,0.0,V,A,2.5,V,A,18.6,V,A,14.0,V,A,13.9,V,A
88,2006-10-04 16:00:00,0.0,V,P,0.0,E,P,5.0,E,F,7.129349911865333,E,F,0.0,V,A,0.0,V,A,2.5,V,A,18.4,V,A,14.0,V,A,13.9,V,A
89,2006-10-04 17:00:00,0.0,E,P,0.0,E,P,5.0,E,F,6.02150533333689,E,F,0.0,V,A,0.0,V,A,2.5,V,A,17.5,V,A,14.1,V,A,13.9,V,A
90,2006-10-04 18:00:00,0.0,E,P,0.0,E,P,5.0,E,F,5.357691451542095,E,F,0.0,V,A,0.0,V,A,2.7,V,A,16.5,V,A,14.1,V,A,13.9,V,A
91,2006-10-04 19:00:00,0.0,E,P,0.0,E,P,5.0,E,F,4.915617924695411,E,F,0.0,V,A,0.0,V,A,2.6,V,A,15.5,V,A,14.2,V,A,13.9,V,A
92,2006-10-04 20:00:00,0.0,E,P,0.0,E,P,5.0,E,F,3.262037420688088,E,F,0.0,V,A,0.0,V,A,2.7,V,A,14.5,V,A,14.2,V,A,13.9,V,A
93,2006-10-04 21:00:00,0.0,E,P,0.0,V,P,5.0,E,F,2.71259854655527,E,F,0.0,V,A,0.0,V,A,2.7,V,A,13.6,V,A,14.2,V,A,13.8,V,A
94,2006-10-04 22:00:00,0.0,V,P,0.0,V,P,5.0,E,F,2.1641811011703425,E,F,0.0,V,A,0.0,V,A,2.5,V,A,12.7,V,A,14.3,V,A,13.8,V,A
95,2006-10-04 23:00:00,0.0,E,P,0.0,V,P,5.0,E,F,1.9451190314355102,E,F,0.0,V,A,0.0,V,A,2.8,V,A,12.0,V,A,14.2,V,A,13.8,V,A
96,2006-10-05 00:00:00,0.0,E,P,0.0,E,P,5.0,E,F,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,2.6,V,A,11.4,V,A,14.2,V,A,13.8,V,A
97,2006-10-05 01:00:00,0.0,V,P,0.0,V,P,5.0,E,F,1.3982725540483756,E,F,0.0,V,A,0.0,V,A,2.8,V,A,11.0,V,A,14.2,V,A,13.8,V,A
98,2006-10-05 02:00:00,0.0,V,P,0.0,V,P,5.0,E,F,1.0707452686720416,E,F,0.0,V,A,0.0,V,A,2.6,V,A,10.6,V,A,14.1,V,A,13.8,V,A
99,2006-10-05 03:00:00,0.0,E,P,0.0,V,P,5.0,E,F,1.2890471185179848,E,F,0.0,V,A,0.0,V,A,2.6,V,A,10.2,V,A,14.1,V,A,13.8,V,A
100,2006-10-05 04:00:00,0.0,E,P,0.0,V,P,6.0,E,F,1.9451190314355102,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.9,V,A,14.0,V,A,13.8,V,A
101,2006-10-05 05:00:00,0.0,E,P,0.0,V,P,6.0,E,F,1.835655999000764,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.7,V,A,13.9,V,A,13.8,V,A
102,2006-10-05 06:00:00,0.0,V,P,0.0,E,P,8.0,V,F,1.726239180933348,E,F,0.0,V,A,0.0,V,A,2.7,V,A,9.6,V,A,13.8,V,A,13.8,V,A
103,2006-10-05 07:00:00,0.0,E,P,0.0,E,P,9.0,E,F,0.8526463583328763,E,F,0.0,V,A,0.0,V,A,2.7,V,A,9.5,V,A,13.7,V,A,13.8,V,A
104,2006-10-05 08:00:00,0.0,V,P,0.0,V,P,10.0,V,F,1.5075468075306588,E,F,0.0,V,A,0.0,V,A,2.8,V,A,9.4,V,A,13.6,V,A,13.8,V,A
105,2006-10-05 09:00:00,0.0,V,P,0.0,V,P,13.0,V,F,0.9616701294734611,E,F,0.0,V,A,0.0,V,A,2.8,V,A,9.4,V,A,13.5,V,A,13.8,V,A
106,2006-10-05 10:00:00,0.0,E,P,0.0,E,P,16.0,E,F,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.2,V,A,13.5,V,A,13.8,V,A
107,2006-10-05 11:00:00,0.0,E,P,0.0,V,P,17.0,E,F,0.30831990026773326,E,F,0.0,V,A,0.0,V,A,2.7,V,A,8.8,V,A,13.4,V,A,13.7,V,A
108,2006-10-05 12:00:00,0.0,E,P,0.0,V,P,17.0,E,F,1.6168692329312506,E,F,0.0,V,A,0.0,V,A,2.5,V,A,8.6,V,A,13.3,V,A,13.7,V,A
109,2006-10-05 13:00:00,0.0,V,P,0.0,E,P,17.0,E,F,2.822407329705456,E,F,0.0,V,A,0.0,V,A,2.5,V,A,9.1,V,A,13.2,V,A,13.7,V,A
110,2006-10-05 14:00:00,0.0,V,P,0.0,E,P,17.0,E,F,6.242941008853492,E,F,0.0,V,A,0.0,V,A,2.6,V,A,10.1,V,A,13.1,V,A,13.7,V,A
111,2006-10-05 15:00:00,0.0,E,P,0.0,E,P,18.0,E,F,4.253326683930467,E,F,0.0,V,A,0.0,V,A,2.8,V,A,12.1,V,A,13.0,V,A,13.7,V,A
112,2006-10-05 16:00:00,0.0,E,P,0.0,E,P,18.0,E,F,4.253326683930467,E,F,0.0,V,A,0.0,V,A,2.6,V,A,12.5,V,A,12.9,V,A,13.7,V,A
113,2006-10-05 17:00:00,0.0,E,P,0.0,V,P,18.0,E,F,2.2737788118203497,E,F,0.0,V,A,0.0,V,A,2.5,V,A,12.0,V,A,12.9,V,A,13.7,V,A
114,2006-10-05 18:00:00,0.0,E,P,0.0,E,P,18.0,E,F,1.0707452686720416,E,F,0.0,V,A,0.0,V,A,2.7,V,A,11.1,V,A,12.9,V,A,13.7,V,A
115,2006-10-05 19:00:00,0.0,E,P,0.0,V,P,18.0,E,F,0.41707747391426153,E,F,0.0,V,A,0.0,V,A,2.7,V,A,10.1,V,A,12.8,V,A,13.7,V,A
116,2006-10-05 20:00:00,0.0,E,P,0.0,V,P,18.0,E,F,0.5258895222603286,E,F,0.0,V,A,0.0,V,A,2.6,V,A,9.2,V,A,12.8,V,A,13.7,V,A
117,2006-10-05 21:00:00,0.0,V,P,0.0,V,P,18.0,E,F,0.7436745839780627,E,F,0.0,V,A,0.0,V,A,2.6,V,A,8.6,V,A,12.8,V,A,13.7,V,A
118,2006-10-05 22:00:00,0.0,E,P,0.0,V,P,18.0,E,F,-0.017619892733662823,E,F,0.0,V,A,0.0,V,A,2.6,V,A,8.1,V,A,12.7,V,A,13.6,V,A
119,2006-10-05 23:00:00,0.0,E,P,0.0,V,P,18.0,E,F,-0.9923039830122349,E,F,0.0,V,A,0.0,V,A,2.8,V,A,7.5,V,A,12.7,V,A,13.6,V,A
120,2006-10-06 00:00:00,0.0,E,P,0.0,V,P,18.0,E,F,-1.1002993670375218,E,F,0.0,V,A,0.0,V,A,2.7,V,A,6.9,V,A,12.6,V,A,13.6,V,A
121,2006-10-06 01:00:00,0.0,E,P,0.0,E,P,18.0,E,F,-1.2082321150351873,E,F,0.0,V,A,0.0,V,A,2.3,V,A,6.5,V,A,12.5,V,A,13.6,V,A
122,2006-10-06 02:00:00,0.0,E,P,0.0,E,P,18.0,E,F,-1.5316490674552625,E,F,0.0,V,A,0.0,V,A,2.7,V,A,6.0,V,A,12.5,V,A,13.6,V,A
123,2006-10-06 03:00:00,0.0,V,P,0.0,E,P,18.0,E,F,-0.6679475829747759,E,F,0.0,V,A,0.0,V,A,2.7,V,A,5.6,V,A,12.4,V,A,13.6,V,A
124,2006-10-06 04:00:00,0.0,E,P,0.0,V,P,18.0,E,F,0.41707747391426153,E,F,0.0,V,A,0.0,V,A,2.7,V,A,5.3,V,A,12.3,V,A,13.5,V,A
125,2006-10-06 05:00:00,0.0,E,P,0.0,E,P,18.0,E,F,-0.3430476942530305,E,F,0.0,V,A,0.0,V,A,2.8,V,A,5.1,V,A,12.2,V,A,13.5,V,A
126,2006-10-06 06:00:00,0.0,E,P,0.0,E,P,18.0,E,F,-0.23462963813314275,E,F,0.0,V,A,0.0,V,A,2.7,V,A,4.9,V,A,12.1,V,A,13.5,V,A
127,2006-10-06 07:00:00,0.0,E,P,0.0,E,P,18.0,E,F,0.30831990026773326,E,F,0.0,V,A,0.0,V,A,2.7,V,A,4.8,V,A,12.0,V,A,13.5,V,A
128,2006-10-06 08:00:00,0.0,V,P,0.0,E,P,19.5,E,F,5.026097870166083,E,F,0.0,V,A,0.0,V,A,2.7,V,A,4.8,V,A,11.9,V,A,13.5,V,A
129,2006-10-06 09:00:00,0.0,E,P,0.0,E,P,21.0,E,F,6.907659460334614,E,F,0.0,V,A,0.0,V,A,2.4,V,A,5.0,V,A,11.7,V,A,13.5,V,A
130,2006-10-06 10:00:00,0.0,E,P,0.0,E,P,21.0,E,F,8.904147856904828,E,F,0.0,V,A,0.0,V,A,2.7,V,A,7.9,V,A,11.7,V,A,13.4,V,A
131,2006-10-06 11:00:00,0.0,E,P,0.0,E,P,21.0,E,F,,,,,,,,,,,,,,,,,,,,,
132,2006-10-06 12:00:00,0.0,E,P,0.0,E,P,21.0,E,F,8.238420848340738,E,F,0.0,V,A,0.0,V,A,2.7,V,A,12.1,V,A,11.4,V,A,13.4,V,A
133,2006-10-06 13:00:00,0.0,E,P,0.0,V,P,21.0,E,F,2.3834200836559347,E,F,0.0,V,A,0.0,V,A,2.4,V,A,11.8,V,A,11.4,V,A,13.4,V,A
134,2006-10-06 14:00:00,0.0,E,P,0.0,E,P,21.0,E,F,4.253326683930467,E,F,0.0,V,A,0.0,V,A,2.3,V,A,10.6,V,A,11.4,V,A,13.4,V,A
