,date,sh_SWE_manual_mm,sh_SWE_manual_qcflag,sh_SWE_manual_qaflag,sh_depth_manual_cm,sh_depth_manual_qcflag,sh_depth_manual_qaflag,sh_precip_manual_mm,sh_precip_manual_qcflag,sh_precip_manual_qaflag,w10_precip_manual_mm,w10_precip_manual_qcflag,w10_precip_manual_qaflag,sh_tempcorrected_C,sh_temp_qcflag,sh_temp_qaflag,sh_sm2_%,sh_sm2_qc,sh_sm8_%,sh_sm8_qc,sh_sm20_%,sh_sm20_qc,sh_sm2_C_qaflag,sh_sm8_C_qaflag,sh_sm20_C_qaflag,sh_st2_C,sh_st2_qc,sh_st8_C,sh_st2_qc.1,sh_st20_C,sh_st20_qc,sh_st2_C_qaflag,sh_st8_C_qaflag,sh_st20_C_qaflag
24,2015-10-02 00:00:00,0.0,V,P,0.0,E,P,38.0,V,P,39.0,E,P,4.1,E,F,0.0,V,6.1,V,8.7,V,A,A,A,12.1,V,13.8,V,14.7,V,A,A,A
25,2015-10-02 01:00:00,0.0,V,P,0.0,E,P,38.0,V,P,39.0,E,P,4.3,E,F,0.0,V,5.9,V,9.3,V,A,A,A,12.1,V,13.8,V,14.7,V,A,A,A
26,2015-10-02 02:00:00,0.0,V,P,0.0,E,P,38.0,V,P,39.0,E,P,4.6,E,F,0.0,V,6.2,V,9.6,V,A,A,A,12.0,V,13.7,V,14.7,V,A,A,A
27,2015-10-02 03:00:00,0.0,V,P,0.0,E,P,38.0,V,P,39.0,E,P,3.5,E,F,0.0,V,6.5,V,9.6,V,A,A,A,11.9,V,13.7,V,14.7,V,A,A,A
28,2015-10-02 04:00:00,0.0,V,P,0.0,E,P,38.0,V,P,39.0,E,P,2.9,E,F,0.0,V,6.5,V,10.4,V,A,A,A,11.9,V,13.7,V,14.7,V,A,A,A
29,2015-10-02 05:00:00,0.0,V,P,0.0,V,P,38.0,V,P,39.0,E,P,3.6,E,F,0.0,V,6.3,V,10.7,V,A,A,A,11.8,V,13.7,V,14.6,V,A,A,A
30,2015-10-02 06:00:00,0.0,V,P,0.0,V,P,38.0,V,P,39.0,E,P,3.2,E,F,0.0,V,6.2,V,10.4,V,A,A,A,11.7,V,13.6,V,14.6,V,A,A,A
31,2015-10-02 07:00:00,0.0,V,P,0.0,E,P,38.0,E,P,39.0,E,P,5.0,E,F,0.0,V,6.3,V,10.7,V,A,A,A,11.6,V,13.6,V,14.6,V,A,A,A
32,2015-10-02 08:00:00,0.0,E,P,0.0,E,P,38.0,V,P,39.0,E,P,6.7,E,F,0.0,V,6.8,V,10.4,V,A,A,A,11.5,V,13.5,V,14.6,V,A,A,A
33,2015-10-02 09:00:00,0.0,E,P,0.0,E,P,38.0,E,P,39.0,E,P,8.6,E,F,0.0,V,6.3,V,11.0,V,A,A,A,11.4,V,13.5,V,14.6,V,A,A,A
34,2015-10-02 10:00:00,0.0,E,P,0.0,E,P,38.0,E,P,39.0,E,P,10.9,E,F,0.0,V,6.4,V,10.9,V,A,A,A,11.3,V,13.4,V,14.5,V,A,A,A
35,2015-10-02 11:00:00,0.0,E,P,0.0,E,P,38.0,E,P,39.0,E,P,13.4,E,F,0.0,V,6.6,V,11.0,V,A,A,A,11.4,V,13.3,V,14.5,V,A,A,A
36,2015-10-02 12:00:00,0.0,E,P,0.0,E,P,38.0,E,P,39.0,E,P,13.9,E,F,0.0,V,6.7,V,10.6,V,A,A,A,11.8,V,13.3,V,14.5,V,A,A,A
37,2015-10-02 13:00:00,0.0,E,P,0.0,E,P,38.0,E,P,39.0,E,P,15.2,E,F,0.0,V,6.3,V,11.2,V,A,A,A,12.3,V,13.3,V,14.5,V,A,A,A
38,2015-10-02 14:00:00,0.0,V,P,0.0,E,P,38.0,E,P,39.0,E,P,15.1,E,F,0.0,V,5.9,V,11.1,V,A,A,A,12.9,V,13.3,V,14.5,V,A,A,A
39,2015-10-02 15:00:00,0.0,V,P,0.0,E,P,39.5,E,P,39.0,E,P,16.0,E,F,0.0,V,5.9,V,11.2,V,A,A,A,13.6,V,13.3,V,14.4,V,A,A,A
40,2015-10-02 16:00:00,0.0,E,P,0.0,E,P,43.5,E,P,39.0,E,P,15.2,E,F,0.0,V,6.3,V,11.2,V,A,A,A,14.2,V,13.3,V,14.4,V,A,A,A
41,2015-10-02 17:00:00,0.0,E,P,0.0,E,P,46.0,V,P,39.0,E,P,13.7,E,F,0.0,V,5.9,V,10.9,V,A,A,A,14.7,V,13.3,V,14.4,V,A,A,A
42,2015-10-02 18:00:00,0.0,E,P,0.0,V,P,46.0,V,P,39.0,E,P,9.4,E,F,0.0,V,6.0,V,11.4,V,A,A,A,15.1,V,13.5,V,14.4,V,A,A,A
43,2015-10-02 19:00:00,0.0,V,P,0.0,V,P,47.0,E,P,39.0,E,P,7.1,E,F,0.0,V,6.3,V,10.9,V,A,A,A,15.2,V,13.5,V,14.4,V,A,A,A
44,2015-10-02 20:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,5.7,E,F,0.0,V,6.0,V,11.2,V,A,A,A,15.1,V,13.7,V,14.4,V,A,A,A
45,2015-10-02 21:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,4.9,E,F,0.0,V,5.7,V,11.2,V,A,A,A,15.0,V,13.7,V,14.3,V,A,A,A
46,2015-10-02 22:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,4.5,E,F,0.0,V,6.5,V,11.0,V,A,A,A,14.7,V,13.9,V,14.3,V,A,A,A
47,2015-10-02 23:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,4.1,E,F,0.0,V,5.7,V,11.2,V,A,A,A,14.4,V,13.9,V,14.3,V,A,A,A
48,2015-10-03 00:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,3.8,E,F,0.0,V,6.5,V,11.2,V,A,A,A,14.1,V,13.9,V,14.3,V,A,A,A
49,2015-10-03 01:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,3.1,E,F,0.0,V,6.4,V,11.6,V,A,A,A,13.9,V,14.0,V,14.3,V,A,A,A
50,2015-10-03 02:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,2.8,E,F,0.0,V,5.9,V,11.5,V,A,A,A,13.6,V,14.0,V,14.3,V,A,A,A
51,2015-10-03 03:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,2.5,E,F,0.0,V,6.3,V,11.4,V,A,A,A,13.3,V,14.0,V,14.2,V,A,A,A
52,2015-10-03 04:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,2.4,E,F,0.0,V,6.3,V,11.6,V,A,A,A,13.1,V,14.0,V,14.2,V,A,A,A
53,2015-10-03 05:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,2.0,E,F,0.0,V,5.7,V,11.7,V,A,A,A,12.8,V,13.9,V,14.2,V,A,A,A
54,2015-10-03 06:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,1.9,E,F,0.0,V,6.3,V,11.6,V,A,A,A,12.6,V,13.9,V,14.2,V,A,A,A
55,2015-10-03 07:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,2.2,E,F,0.0,V,5.5,V,11.4,V,A,A,A,12.3,V,13.8,V,14.2,V,A,A,A
56,2015-10-03 08:00:00,0.0,E,P,0.0,E,P,48.0,V,P,39.0,E,P,5.5,E,F,0.0,V,5.3,V,11.6,V,A,A,A,12.1,V,13.8,V,14.2,V,A,A,A
57,2015-10-03 09:00:00,0.0,V,P,0.0,E,P,48.0,V,P,39.0,E,P,12.2,E,F,0.0,V,5.6,V,11.5,V,A,A,A,11.9,V,13.7,V,14.2,V,A,A,A
58,2015-10-03 10:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,13.3,E,F,0.0,V,5.6,V,11.6,V,A,A,A,11.8,V,13.7,V,14.2,V,A,A,A
59,2015-10-03 11:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,13.8,E,F,0.0,V,5.8,V,11.1,V,A,A,A,11.9,V,13.6,V,14.2,V,A,A,A
60,2015-10-03 12:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,15.2,E,F,0.0,V,5.1,V,11.5,V,A,A,A,12.2,V,13.5,V,14.2,V,A,A,A
61,2015-10-03 13:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,13.9,E,F,0.0,V,5.8,V,11.1,V,A,A,A,12.5,V,13.5,V,14.2,V,A,A,A
62,2015-10-03 14:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,13.8,E,F,0.0,V,5.7,V,11.2,V,A,A,A,13.1,V,13.4,V,14.2,V,A,A,A
63,2015-10-03 15:00:00,0.0,E,P,0.0,E,P,48.0,E,P,39.0,E,P,12.2,E,F,0.0,V,5.3,V,11.7,V,A,A,A,13.6,V,13.4,V,14.1,V,A,A,A
64,2015-10-03 16:00:00,0.0,V,P,0.0,E,P,48.0,E,P,39.0,E,P,11.4,E,F,0.0,V,5.3,V,11.1,V,A,A,A,14.1,V,13.4,V,14.1,V,A,A,A
65,2015-10-03 17:00:00,0.0,E,P,0.0,V,P,48.0,E,P,39.0,E,P,10.3,E,F,0.0,V,5.4,V,11.1,V,A,A,A,14.4,V,13.5,V,14.1,V,A,A,A
66,2015-10-03 18:00:00,0.0,V,P,0.0,V,P,48.0,V,P,40.0,E,P,5.9,E,F,0.0,V,5.6,V,11.2,V,A,A,A,14.5,V,13.5,V,14.1,V,A,A,A
67,2015-10-03 19:00:00,0.0,V,P,0.0,E,P,48.0,V,P,40.0,E,P,4.4,E,F,0.0,V,4.9,V,11.8,V,A,A,A,14.5,V,13.6,V,14.1,V,A,A,A
68,2015-10-03 20:00:00,0.0,V,P,0.0,V,P,48.0,V,P,40.0,E,P,6.8,E,F,0.0,V,5.1,V,11.6,V,A,A,A,14.4,V,13.7,V,14.1,V,A,A,A
69,2015-10-03 21:00:00,0.0,V,P,0.0,V,P,48.0,V,P,41.0,E,P,5.7,E,F,0.0,V,5.3,V,11.1,V,A,A,A,14.2,V,13.7,V,14.1,V,A,A,A
70,2015-10-03 22:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.2,E,F,0.0,V,5.5,V,10.9,V,A,A,A,14.0,V,13.8,V,14.1,V,A,A,A
71,2015-10-03 23:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.8,E,F,0.0,V,5.3,V,11.7,V,A,A,A,13.8,V,13.8,V,14.0,V,A,A,A
72,2015-10-04 00:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.8,E,F,0.0,V,5.1,V,11.8,V,A,A,A,13.6,V,13.8,V,14.0,V,A,A,A
73,2015-10-04 01:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.8,E,F,0.0,V,5.7,V,11.4,V,A,A,A,13.4,V,13.8,V,14.0,V,A,A,A
74,2015-10-04 02:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.0,E,F,0.0,V,4.7,V,11.5,V,A,A,A,13.2,V,13.8,V,14.0,V,A,A,A
75,2015-10-04 03:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.1,E,F,0.0,V,5.3,V,11.1,V,A,A,A,13.1,V,13.8,V,14.0,V,A,A,A
76,2015-10-04 04:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.1,E,F,0.0,V,4.8,V,11.2,V,A,A,A,12.9,V,13.8,V,14.0,V,A,A,A
77,2015-10-04 05:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,6.1,E,F,0.0,V,5.4,V,10.9,V,A,A,A,12.7,V,13.7,V,14.0,V,A,A,A
78,2015-10-04 06:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,5.6,E,F,0.0,V,5.0,V,11.3,V,A,A,A,12.6,V,13.7,V,14.0,V,A,A,A
79,2015-10-04 07:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.0,E,F,0.0,V,5.1,V,11.4,V,A,A,A,12.4,V,13.7,V,14.0,V,A,A,A
80,2015-10-04 08:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,7.0,E,F,0.0,V,5.2,V,11.3,V,A,A,A,12.3,V,13.6,V,14.0,V,A,A,A
81,2015-10-04 09:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,8.1,E,F,0.0,V,5.0,V,11.5,V,A,A,A,12.2,V,13.6,V,14.0,V,A,A,A
82,2015-10-04 10:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,9.3,E,F,0.0,V,5.3,V,11.0,V,A,A,A,12.1,V,13.5,V,14.0,V,A,A,A
83,2015-10-04 11:00:00,0.0,E,P,0.0,V,P,48.0,V,P,41.0,E,P,10.7,E,F,0.0,V,5.1,V,11.4,V,A,A,A,12.2,V,13.5,V,14.0,V,A,A,A
84,2015-10-04 12:00:00,0.0,V,P,0.0,E,P,48.0,V,P,41.0,E,P,9.5,E,F,0.0,V,5.2,V,11.1,V,A,A,A,12.3,V,13.4,V,13.9,V,A,A,A
85,2015-10-04 13:00:00,0.0,V,P,0.0,V,P,48.0,V,P,41.0,E,P,9.8,E,F,0.0,V,4.8,V,11.4,V,A,A,A,12.5,V,13.4,V,13.9,V,A,A,A
86,2015-10-04 14:00:00,0.0,V,P,0.0,E,P,48.0,V,P,41.0,E,P,12.4,E,F,0.0,V,5.2,V,11.3,V,A,A,A,12.7,V,13.4,V,13.9,V,A,A,A
87,2015-10-04 15:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,11.1,E,F,0.0,V,5.0,V,11.0,V,A,A,A,13.0,V,13.4,V,13.9,V,A,A,A
88,2015-10-04 16:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,10.8,E,F,0.0,V,4.9,V,11.1,V,A,A,A,13.3,V,13.4,V,13.9,V,A,A,A
89,2015-10-04 17:00:00,0.0,E,P,0.0,V,P,48.0,V,P,41.0,E,P,10.3,E,F,0.0,V,4.9,V,11.1,V,A,A,A,13.6,V,13.4,V,13.9,V,A,A,A
90,2015-10-04 18:00:00,0.0,V,P,0.0,V,P,48.0,V,P,41.0,E,P,9.5,E,F,0.0,V,5.0,V,11.2,V,A,A,A,13.7,V,13.4,V,13.9,V,A,A,A
91,2015-10-04 19:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,9.1,E,F,0.0,V,4.5,V,11.1,V,A,A,A,13.7,V,13.4,V,13.9,V,A,A,A
92,2015-10-04 20:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,8.6,E,F,0.0,V,5.0,V,11.1,V,A,A,A,13.7,V,13.5,V,13.9,V,A,A,A
93,2015-10-04 21:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,8.7,E,F,0.0,V,4.6,V,11.4,V,A,A,A,13.6,V,13.5,V,13.9,V,A,A,A
94,2015-10-04 22:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,8.6,E,F,0.0,V,5.0,V,10.9,V,A,A,A,13.4,V,13.5,V,13.9,V,A,A,A
95,2015-10-04 23:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,8.0,E,F,0.0,V,5.0,V,11.0,V,A,A,A,13.3,V,13.6,V,13.9,V,A,A,A
96,2015-10-05 00:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,7.3,E,F,0.0,V,4.9,V,11.0,V,A,A,A,13.1,V,13.6,V,13.9,V,A,A,A
97,2015-10-05 01:00:00,0.0,V,P,0.0,V,P,48.0,E,P,41.0,E,P,7.1,E,F,0.0,V,4.5,V,11.2,V,A,A,A,13.0,V,13.6,V,13.9,V,A,A,A
98,2015-10-05 02:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,7.1,E,F,0.0,V,4.6,V,11.1,V,A,A,A,12.8,V,13.6,V,13.8,V,A,A,A
99,2015-10-05 03:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.4,E,F,0.0,V,4.6,V,11.4,V,A,A,A,12.7,V,13.5,V,13.8,V,A,A,A
100,2015-10-05 04:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.2,E,F,0.0,V,5.0,V,10.9,V,A,A,A,12.5,V,13.5,V,13.8,V,A,A,A
101,2015-10-05 05:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,4.4,E,F,0.0,V,4.3,V,11.2,V,A,A,A,12.4,V,13.5,V,13.8,V,A,A,A
102,2015-10-05 06:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.8,E,F,0.0,V,4.6,V,11.0,V,A,A,A,12.2,V,13.5,V,13.8,V,A,A,A
103,2015-10-05 07:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.6,E,F,0.0,V,4.3,V,11.1,V,A,A,A,12.1,V,13.4,V,13.8,V,A,A,A
104,2015-10-05 08:00:00,0.0,E,P,0.0,E,P,48.0,E,P,41.0,E,P,8.6,E,F,0.0,V,4.5,V,10.9,V,A,A,A,11.9,V,13.4,V,13.8,V,A,A,A
105,2015-10-05 09:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,10.7,E,F,0.0,V,4.5,V,10.9,V,A,A,A,11.8,V,13.3,V,13.8,V,A,A,A
106,2015-10-05 10:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,12.7,E,F,0.0,V,4.5,V,11.0,V,A,A,A,11.7,V,13.3,V,13.8,V,A,A,A
107,2015-10-05 11:00:00,0.0,E,P,0.0,E,P,48.0,E,P,41.0,E,P,14.2,E,F,0.0,V,4.6,V,11.0,V,A,A,A,11.8,V,13.2,V,13.8,V,A,A,A
108,2015-10-05 12:00:00,0.0,E,P,0.0,E,P,48.0,E,P,41.0,E,P,15.3,E,F,0.0,V,4.7,V,11.5,V,A,A,A,12.2,V,13.2,V,13.8,V,A,A,A
109,2015-10-05 13:00:00,0.0,E,P,0.0,E,P,48.0,E,P,41.0,E,P,15.6,E,F,0.0,V,4.1,V,11.1,V,A,A,A,12.6,V,13.1,V,13.8,V,A,A,A
110,2015-10-05 14:00:00,0.0,V,P,0.0,E,P,48.0,V,P,41.0,E,P,15.9,E,F,0.0,V,4.6,V,11.3,V,A,A,A,13.2,V,13.1,V,13.8,V,A,A,A
111,2015-10-05 15:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,15.3,E,F,0.0,V,4.0,V,11.0,V,A,A,A,13.9,V,13.1,V,13.8,V,A,A,A
112,2015-10-05 16:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,15.3,E,F,0.0,V,4.0,V,10.9,V,A,A,A,14.6,V,13.2,V,13.7,V,A,A,A
113,2015-10-05 17:00:00,0.0,E,P,0.0,E,P,48.0,V,P,41.0,E,P,12.8,E,F,0.0,V,4.5,V,10.9,V,A,A,A,15.1,V,13.3,V,13.7,V,A,A,A
114,2015-10-05 18:00:00,0.0,E,P,0.0,V,P,48.0,E,P,41.0,E,P,9.7,E,F,0.0,V,4.6,V,11.2,V,A,A,A,15.3,V,13.3,V,13.7,V,A,A,A
115,2015-10-05 19:00:00,0.0,V,P,0.0,V,P,48.0,V,P,41.0,E,P,8.2,E,F,0.0,V,4.5,V,11.1,V,A,A,A,15.4,V,13.5,V,13.7,V,A,A,A
116,2015-10-05 20:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,7.2,E,F,0.0,V,4.4,V,10.8,V,A,A,A,15.3,V,13.6,V,13.7,V,A,A,A
117,2015-10-05 21:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.7,E,F,0.0,V,4.0,V,11.1,V,A,A,A,15.1,V,13.7,V,13.7,V,A,A,A
118,2015-10-05 22:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,6.0,E,F,0.0,V,3.7,V,11.2,V,A,A,A,14.9,V,13.8,V,13.7,V,A,A,A
119,2015-10-05 23:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,5.3,E,F,0.0,V,3.8,V,11.2,V,A,A,A,14.7,V,13.8,V,13.7,V,A,A,A
120,2015-10-06 00:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,4.8,E,F,0.0,V,4.0,V,11.1,V,A,A,A,14.4,V,13.9,V,13.7,V,A,A,A
121,2015-10-06 01:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,4.5,E,F,0.0,V,3.8,V,11.2,V,A,A,A,14.2,V,13.9,V,13.7,V,A,A,A
122,2015-10-06 02:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.8,E,F,0.0,V,4.1,V,11.4,V,A,A,A,13.9,V,13.9,V,13.7,V,A,A,A
123,2015-10-06 03:00:00,0.0,E,P,0.0,E,P,48.0,E,P,41.0,E,P,3.3,E,F,0.0,V,4.3,V,10.8,V,A,A,A,13.7,V,13.9,V,13.7,V,A,A,A
124,2015-10-06 04:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.6,E,F,0.0,V,3.8,V,10.9,V,A,A,A,13.5,V,13.9,V,13.7,V,A,A,A
125,2015-10-06 05:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.2,E,F,0.0,V,4.5,V,10.4,V,A,A,A,13.2,V,13.9,V,13.7,V,A,A,A
126,2015-10-06 06:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.1,E,F,0.0,V,4.4,V,11.1,V,A,A,A,13.0,V,13.9,V,13.7,V,A,A,A
127,2015-10-06 07:00:00,0.0,V,P,0.0,E,P,48.0,E,P,41.0,E,P,3.8,E,F,0.0,V,3.8,V,11.2,V,A,A,A,12.8,V,13.8,V,13.7,V,A,A,A
