,date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_depth_mm,sh_depth_qc,sh_depth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_%,sh_sm2_qc,sh_sm2_C_qa,sh_sm8_%,sh_sm8_qc,sh_sm8_C_qa,sh_sm20_%,sh_sm20_qc,sh_sm20_C_qa,sh_st2_C,sh_st2_qc,sh_st8_C_qa,sh_st8_C,sh_st8_qc,sh_st2_C_qa,sh_st20_C,sh_st20_qc,sh_st20_qa
17,2011-10-01 17:00:00,0.0,V,A,0.0,V,A,0.0,V,A,12.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
18,2011-10-01 18:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
19,2011-10-01 19:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
20,2011-10-01 20:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
21,2011-10-01 21:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
22,2011-10-01 22:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
23,2011-10-01 23:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
24,2011-10-02 00:00:00,0.0,E,A,0.0,E,A,0.0,V,A,7.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
25,2011-10-02 01:00:00,0.0,V,A,0.0,V,A,0.0,V,A,7.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
26,2011-10-02 02:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
27,2011-10-02 03:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
28,2011-10-02 04:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
29,2011-10-02 05:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
30,2011-10-02 06:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
31,2011-10-02 07:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
32,2011-10-02 08:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
33,2011-10-02 09:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
34,2011-10-02 10:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
35,2011-10-02 11:00:00,0.0,V,A,0.0,V,A,0.0,V,A,11.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
36,2011-10-02 12:00:00,0.0,V,A,0.0,V,A,0.0,V,A,11.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
37,2011-10-02 13:00:00,0.0,V,A,0.0,V,A,0.0,V,A,13.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
38,2011-10-02 14:00:00,0.0,V,A,0.0,V,A,0.0,V,A,13.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
39,2011-10-02 15:00:00,0.0,V,A,0.0,V,A,0.0,V,A,13.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
40,2011-10-02 16:00:00,0.0,V,A,0.0,V,A,0.0,V,A,11.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
41,2011-10-02 17:00:00,0.0,V,A,0.0,V,A,0.0,V,A,11.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
42,2011-10-02 18:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
43,2011-10-02 19:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
44,2011-10-02 20:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
45,2011-10-02 21:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
46,2011-10-02 22:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
47,2011-10-02 23:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
48,2011-10-03 00:00:00,0.0,E,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
49,2011-10-03 01:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
50,2011-10-03 02:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
51,2011-10-03 03:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
52,2011-10-03 04:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
53,2011-10-03 05:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
54,2011-10-03 06:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
55,2011-10-03 07:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
56,2011-10-03 08:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
57,2011-10-03 09:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
58,2011-10-03 10:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
59,2011-10-03 11:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
60,2011-10-03 12:00:00,0.0,V,A,0.0,V,A,0.0,V,A,10.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
61,2011-10-03 13:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
62,2011-10-03 14:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
63,2011-10-03 15:00:00,0.0,V,A,0.0,V,A,0.0,V,A,9.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
64,2011-10-03 16:00:00,0.0,V,A,0.0,V,A,0.0,V,A,8.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
65,2011-10-03 17:00:00,0.0,V,A,0.0,V,A,0.0,V,A,7.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
66,2011-10-03 18:00:00,0.0,V,A,0.0,V,A,0.0,V,A,5.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
67,2011-10-03 19:00:00,0.0,V,A,0.0,V,A,0.0,V,A,5.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
68,2011-10-03 20:00:00,0.0,V,A,0.0,V,A,0.0,V,A,4.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
69,2011-10-03 21:00:00,0.0,V,A,0.0,V,A,1.5,V,A,4.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
70,2011-10-03 22:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
71,2011-10-03 23:00:00,0.0,V,A,0.0,V,A,3.0,V,A,1.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
72,2011-10-04 00:00:00,0.0,E,A,0.0,E,A,3.0,V,A,2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
73,2011-10-04 01:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
74,2011-10-04 02:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
75,2011-10-04 03:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
76,2011-10-04 04:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
77,2011-10-04 05:00:00,0.0,V,A,0.0,V,A,3.0,V,A,3.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
78,2011-10-04 06:00:00,0.0,V,A,0.0,V,A,3.0,V,A,2.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
79,2011-10-04 07:00:00,0.0,V,A,0.0,V,A,3.0,V,A,3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
80,2011-10-04 08:00:00,0.0,V,A,0.0,V,A,3.0,V,A,4.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
81,2011-10-04 09:00:00,0.0,V,A,0.0,V,A,3.0,V,A,6.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
82,2011-10-04 10:00:00,0.0,V,A,0.0,V,A,3.0,V,A,6.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
83,2011-10-04 11:00:00,0.0,V,A,0.0,V,A,3.0,V,A,6.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
84,2011-10-04 12:00:00,1.0,V,A,0.0,V,A,3.0,S,A,6.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
85,2011-10-04 13:00:00,1.0,V,A,0.0,V,A,3.0,V,A,5.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
86,2011-10-04 14:00:00,2.0,V,A,0.0,V,A,5.0,V,A,4.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
87,2011-10-04 15:00:00,2.0,V,A,0.0,V,A,5.0,V,A,4.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
88,2011-10-04 16:00:00,2.0,V,A,0.0,V,A,5.0,V,A,4.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
89,2011-10-04 17:00:00,2.0,V,A,0.0,V,A,5.0,V,A,3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
90,2011-10-04 18:00:00,2.0,V,A,0.0,V,A,5.0,V,A,3.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
91,2011-10-04 19:00:00,5.0,V,A,0.0,V,A,8.0,V,A,2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
92,2011-10-04 20:00:00,5.0,V,A,0.0,V,A,8.0,V,A,2.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
93,2011-10-04 21:00:00,5.0,V,A,0.0,V,A,8.0,V,A,2.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
94,2011-10-04 22:00:00,5.0,V,A,1.5,V,A,8.0,V,A,1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
95,2011-10-04 23:00:00,5.0,V,A,3.0,V,A,8.0,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
96,2011-10-05 00:00:00,6.0,E,A,5.5,E,A,9.0,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
97,2011-10-05 01:00:00,9.5,V,A,9.0,V,A,12.5,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
98,2011-10-05 02:00:00,15.0,V,A,11.0,V,A,18.0,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
99,2011-10-05 03:00:00,20.5,V,A,12.5,V,A,23.5,V,A,0.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
100,2011-10-05 04:00:00,26.5,V,A,13.5,V,A,29.5,V,A,0.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
101,2011-10-05 05:00:00,31.5,S,A,14.5,V,A,34.5,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
102,2011-10-05 06:00:00,33.0,S,A,14.5,V,A,36.0,V,A,0.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
103,2011-10-05 07:00:00,35.5,S,A,15.5,V,A,38.5,V,A,-0.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
104,2011-10-05 08:00:00,38.0,S,A,15.5,V,A,41.0,V,A,-0.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
105,2011-10-05 09:00:00,38.0,S,A,15.8,V,A,41.0,V,A,0.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
106,2011-10-05 10:00:00,38.0,V,A,16.1,V,A,41.0,V,A,-0.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
107,2011-10-05 11:00:00,39.0,V,A,16.6,V,A,42.0,V,A,-0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
108,2011-10-05 12:00:00,40.0,V,A,16.6,V,A,43.0,V,A,-0.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
109,2011-10-05 13:00:00,40.0,V,A,16.6,V,A,43.0,V,A,1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
110,2011-10-05 14:00:00,40.0,V,A,17.2,V,A,43.0,V,A,-0.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
111,2011-10-05 15:00:00,40.0,V,A,17.2,V,A,43.0,V,A,-0.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
112,2011-10-05 16:00:00,43.0,V,A,17.8,V,A,46.0,V,A,-1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
113,2011-10-05 17:00:00,43.0,V,A,17.8,V,A,46.0,V,A,-0.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
114,2011-10-05 18:00:00,43.0,V,A,18.4,V,A,46.0,V,A,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
115,2011-10-05 19:00:00,43.0,V,A,18.4,V,A,46.0,V,A,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
116,2011-10-05 20:00:00,43.0,V,A,19.1,V,A,46.0,V,A,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
117,2011-10-05 21:00:00,47.0,V,A,19.7,V,A,50.0,V,A,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
118,2011-10-05 22:00:00,47.0,V,A,24.0,V,A,50.0,V,A,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
119,2011-10-05 23:00:00,48.0,V,A,29.0,V,A,51.0,V,A,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
120,2011-10-06 00:00:00,49.5,E,A,30.0,E,A,52.5,S,A,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
121,2011-10-06 01:00:00,54.5,V,A,34.0,V,A,57.5,V,A,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
122,2011-10-06 02:00:00,58.0,V,A,39.0,V,A,61.0,V,A,-1.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
123,2011-10-06 03:00:00,58.0,V,A,41.0,V,A,61.0,V,A,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
124,2011-10-06 04:00:00,58.0,V,A,43.0,V,A,61.0,V,A,-1.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
125,2011-10-06 05:00:00,58.0,V,A,43.5,V,A,61.0,V,A,-1.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
126,2011-10-06 06:00:00,59.5,V,A,48.0,V,A,62.5,V,A,-1.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
127,2011-10-06 07:00:00,61.0,V,A,43.5,V,A,64.0,V,A,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
128,2011-10-06 08:00:00,61.0,V,A,43.0,V,A,64.0,V,A,-1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
129,2011-10-06 09:00:00,61.0,V,A,40.5,V,A,64.0,V,A,-0.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
130,2011-10-06 10:00:00,61.0,V,A,36.8,V,A,64.0,V,A,0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
131,2011-10-06 11:00:00,61.0,V,A,34.2,V,A,64.0,V,A,0.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
132,2011-10-06 12:00:00,62.0,V,A,34.2,V,A,65.0,V,A,1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
133,2011-10-06 13:00:00,63.0,V,A,34.2,V,A,66.0,V,A,1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
134,2011-10-06 14:00:00,63.0,V,A,34.2,V,A,66.0,V,A,2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
135,2011-10-06 15:00:00,63.0,V,A,33.0,V,A,66.0,V,A,2.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
136,2011-10-06 16:00:00,63.0,V,A,33.0,V,A,66.0,V,A,1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
137,2011-10-06 17:00:00,63.0,V,A,33.0,V,A,66.0,V,A,1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
138,2011-10-06 18:00:00,63.0,V,A,33.0,V,A,66.0,V,A,0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
139,2011-10-06 19:00:00,63.0,V,A,33.0,V,A,66.0,V,A,-0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
140,2011-10-06 20:00:00,63.0,V,A,33.0,V,A,66.0,V,A,-0.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
141,2011-10-06 21:00:00,63.0,V,A,33.0,V,A,66.0,V,A,-1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
142,2011-10-06 22:00:00,63.0,V,A,31.5,V,A,66.0,V,A,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
143,2011-10-06 23:00:00,63.0,V,A,30.0,V,A,66.0,V,A,-1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
144,2011-10-07 00:00:00,63.0,E,A,30.0,V,A,66.0,V,A,-2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
145,2011-10-07 01:00:00,63.0,V,A,30.0,V,A,66.0,V,A,-2.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
146,2011-10-07 02:00:00,61.5,V,A,30.0,V,A,66.0,V,A,-3.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
147,2011-10-07 03:00:00,60.0,V,A,30.0,V,A,66.0,V,A,-2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
148,2011-10-07 04:00:00,60.0,V,A,30.0,V,A,66.0,V,A,-1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
149,2011-10-07 05:00:00,60.0,V,A,30.0,V,A,66.0,V,A,-2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
150,2011-10-07 06:00:00,60.0,V,A,30.0,V,A,66.0,V,A,-2.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
151,2011-10-07 07:00:00,60.0,V,A,29.0,V,A,66.0,V,A,-2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
152,2011-10-07 08:00:00,60.0,V,A,28.0,V,A,66.0,V,A,-0.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
153,2011-10-07 09:00:00,60.0,V,A,26.5,V,A,66.0,V,A,1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
154,2011-10-07 10:00:00,60.0,V,A,25.0,V,A,66.0,V,A,3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
155,2011-10-07 11:00:00,60.0,V,A,25.0,V,A,66.0,V,A,4.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
156,2011-10-07 12:00:00,59.0,V,A,25.0,V,A,66.0,V,A,8.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
157,2011-10-07 13:00:00,59.0,V,A,25.0,V,A,66.0,V,A,7.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
158,2011-10-07 14:00:00,58.0,V,A,25.0,V,A,66.0,V,A,8.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
159,2011-10-07 15:00:00,58.0,V,A,25.0,V,A,66.0,V,A,7.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
160,2011-10-07 16:00:00,58.0,V,A,25.0,V,A,66.0,V,A,6.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
161,2011-10-07 17:00:00,58.0,V,A,24.4,V,A,66.0,V,A,3.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
162,2011-10-07 18:00:00,58.0,V,A,23.4,V,A,66.0,V,A,2.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
163,2011-10-07 19:00:00,56.5,V,A,22.9,V,A,66.0,V,A,1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
164,2011-10-07 20:00:00,55.0,V,A,22.2,V,A,66.0,V,A,1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
165,2011-10-07 21:00:00,54.0,V,A,21.1,V,A,66.0,V,A,1.0,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
166,2011-10-07 22:00:00,53.0,V,A,20.3,V,A,66.0,V,A,2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
167,2011-10-07 23:00:00,53.0,V,A,19.7,V,A,66.0,V,A,1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
168,2011-10-08 00:00:00,53.0,E,A,18.9,E,A,66.0,V,A,2.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
169,2011-10-08 01:00:00,53.0,V,A,18.9,V,A,66.0,V,A,2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
170,2011-10-08 02:00:00,53.0,V,A,18.9,V,A,66.0,V,A,2.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
171,2011-10-08 03:00:00,53.0,V,A,18.9,V,A,66.0,V,A,1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
172,2011-10-08 04:00:00,53.0,V,A,18.9,V,A,66.0,V,A,0.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A
